"","IndLeafCode","Species","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","Comments","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","Ind","particle_volume","volume_ratio","hull_specific_vol","prismatic_volume","rectangular_volume","S1","C1","C1H","C1Hfresh","C1H_new","S2","C2","C2H","C2Hfresh","C2H_new","S3","C3","C3H","C3Hfresh","IndCode"
"260","MABR2-2","MABR",6.2,1.87,0.52,0.24,0.24,5.28,1.83,1.2,0.34,0.099,8.037331596,81.18516763,"",59.3040113158869,21.6464361017057,6.89155614894475,3646.79806036129,47.0504570351103,18.01220448345,12.7394680889398,4.72326520956954,"MABR2",0.192895958304,18905.518251523,47.7097495916115,4.17941242992,6.02888,2.83501879993767,0.423277616369382,0.0591822538851327,0.542935153456918,0.000207288162692994,3.10844012327727,0.386045718241091,0.0539765270466718,0.452050815479991,0.000207288162692994,5.28,0.227272727272727,0.0317770459066355,0.248263123741517,"MABR2"
"261","MABR3-1","MABR",6.57,2.28,0.78,0.23,0.3,4.92,2.72,0.175,0.21,0.146,12.33287856,84.47177096,"",60.3556247014747,24.9289517525904,10.0501678269388,5965.22257867151,61.5344207195702,26.2856036738597,3.66114418905166,3.00200613988173,"MABR3",0.28365620688,21029.7622050452,20.5616858896009,9.6196452768,11.684088,3.51181983592553,0.0498317135206566,0.0410775908187765,0.516428248596132,6.93130314674373e-05,3.65819627685558,0.0478377830919511,0.039433941574455,0.468589021532825,6.93130314674373e-05,4.92,0.0355691056910569,0.0293205484246772,0.276043069596982,"MABR3"
"262","MABR3-2","MABR",9.96,2.51,0.53,0.34,0.5,6.51,2.55,0.3,0.18,0.133,9.656969933,72.60879649,"freshL changed from 4.96; transcription error. Sf 090619",42.741460976931,26.1374822625074,7.46657165521617,4304.58330443091,42.1927527849721,28.0275924598669,3.35988469953893,1.87323727408759,"MABR3",0.328336977722,13110.260483897,14.0844907826135,5.11819406449,13.249788,3.1075665613145,0.0965385596996193,0.0396683214642593,0.523467752447999,6.24211078184017e-05,4.07437111711734,0.0736309951588929,0.0302554543467858,0.325344779455418,6.24211078184017e-05,6.51,0.0460829493087558,0.0189357833065755,0.163324385886933,"MABR3"
"263","MAEL1-1","MAEL",9.7,3.17,2.58,NA,0.26,9.09,1.36,0.97,0.22,0.27,NA,NA,"",86.3591612023302,27.3253329558669,32.508975392414,26611.2375756051,87.7850687466876,17.026908809917,12.7726458832394,9.89150667052466,"MAEL1",NA,NA,36.6352098908321,NA,79.33242,NA,NA,NA,NA,NA,3.51602047775607,0.275880076961058,0.0610524017795437,0.538401414859579,NA,9.09,0.106710671067107,0.0236151259486322,0.307786775967621,"MAEL1"
"264","MAEL1-2","MAEL",6.24,2.06,1.68,0.24,0.15,6.1,0.89,0.99,0.2,0.105,NA,NA,"",58.9737757812864,15.8242487013841,19.6069567941329,6706.51946171537,59.3992582832139,14.386589572558,12.7645411728809,3.8639222557804,"MAEL1",NA,NA,36.799259578861,NA,21.595392,NA,NA,NA,NA,NA,2.33002145912865,0.424888790668146,0.0673466822639834,0.525984756431103,NA,6.1,0.162295081967213,0.0257244614551148,0.302213926458488,"MAEL1"
"265","MAEL2-1","MAEL",8.28,2.27,2.03,0.2,0.25,8.36,1.06,1.05,0.11,0.139,15.12212029,108.7922323,"",73.5425490729912,24.9443812518127,15.389694264567,11036.4079456089,78.0107302981867,17.1730614613185,11.4955232402452,5.11263640762675,"MAEL2",0.3024424058,36490.9408666293,36.7815568894011,30.6979041887,38.155068,3.88871704936217,0.270011931100058,0.0443004997276731,0.572536138048727,8.69412491648723e-05,2.97684396635094,0.352722551759105,0.0578707216547329,0.513548129129669,8.69412491648723e-05,8.36,0.125598086124402,0.0206067115533811,0.268892637850973,"MAEL2"
"266","MAEL2-2","MAEL",7.7,2.09,1.27,0.18,0.15,7.2,0.86,1.07,0.12,0.116,13.2054933,113.8404595,"",68.4433941798688,21.0543206282084,11.7495745086502,5755.62310734267,67.7965711981444,16.5687427038778,12.5235977999656,4.98199984417273,"MAEL2",0.2376988794,24213.9261315452,42.9482745187304,16.770976491,20.43811,3.63393633681164,0.294446545241021,0.0469992133084649,0.493158815995457,0.000103817786682459,2.48837296239933,0.429999849768617,0.0686360732992821,0.44673050592775,0.000103817786682459,7.2,0.148611111111111,0.0237211318115544,0.232741265099337,"MAEL2"
"267","MAEL3-1","MAEL",8.99,2.5,1.56,0.25,0.22,9.23,1.25,0.89,0.24,0.284,17.98584216,63.33043016,"",86.6508469563815,25.2817034532724,16.2091643453729,13434.1372552899,88.3938521443694,13.6614570509831,12.1650081865301,6.67672847432451,"MAEL3",0.449646054,29877.1381084774,23.5096073039595,28.0579137696,35.061,4.24097184145332,0.209857559368989,0.0444006351505423,0.560537326918569,8.75321403848547e-05,3.39668956485576,0.262019823421159,0.0554368716424308,0.501441272440335,8.75321403848547e-05,9.23,0.0964247020585049,0.0204010664589483,0.264429701840397,"MAEL3"
"268","MAEL3-2","MAEL",9.14,2.23,1.89,0.22,0.43,9.13,1,0.92,0.15,0.28,17.48254568,62.43766314,"",84.4311973990167,23.4790519456574,16.7289080374082,11061.6572314656,85.7390771626757,12.32343158829,11.7907585302658,5.25300142088248,"MAEL3",0.38461600496,28760.2624144984,18.7607193602946,33.0420113352,38.522358,4.18121342196258,0.220031820228916,0.0415751192504666,0.532890195399378,7.18622003525119e-05,3.02158898594763,0.304475560467888,0.0575308049632793,0.493531112682175,7.18622003525119e-05,9.13,0.100766703176342,0.0190399174840904,0.243777640857345,"MAEL3"
"269","MAGU1-1","MAGU",6.66,3.04,0.63,0.11,1.16,6.12,2.84,0.83,0.06,0.074,12.01345268,162.3439551,"",51.3748493396517,31.2370699158487,5.67170783918884,3718.08344150989,49.004804112946,30.6552316514665,14.0376554170269,6.00724321871331,"MAGU1",0.13214797948,28135.7570213369,81.1789624150447,7.5684751884,12.755232,3.46604279835088,0.239466171737668,0.0524474628781206,0.446963908728573,0.000144269143251945,4.16902866384965,0.19908714161576,0.0436037181938265,0.344296391477642,0.000144269143251945,6.12,0.13562091503268,0.0297034560458309,0.232612017563278,"MAGU1"
"270","MAGU1-2","MAGU",6.06,2.84,1.25,0.11,0.13,5.3,1.98,1.2,0.05,0.088,14.19631569,161.3217692,"",55.4874873999193,28.0319443269328,12.8551204015407,6861.44664204381,49.65790013027,21.8361873035296,13.362693735312,6.67250302365764,"MAGU1",0.15615947259,43938.7155210154,75.8238979961096,17.7453946125,21.513,3.76779984739105,0.318488255375593,0.049966059664536,0.50433302285215,0.000124745620236878,3.23944439680634,0.370433893288318,0.0581155559158144,0.458046688837413,0.000124745620236878,5.3,0.226415094339623,0.0355211532035416,0.313568628141353,"MAGU1"
"271","MAGU2-1","MAGU",7.76,3.32,1.51,0.13,0.49,7.09,3.37,1.55,0.13,0.131,19.11451374,145.9123186,"",62.6659852250385,35.8261516730515,10.8192857815901,8623.50437017832,59.7881631085585,34.9607019186986,13.4464299733812,12.828115137555,"MAGU2",0.24848867862,34703.8119324775,97.924543034771,28.8629157474,38.902432,4.37201483757775,0.354527616575692,0.0535434054079148,0.469043334613756,0.000153503388854914,4.88807733163051,0.31709809293933,0.047890519526572,0.404012398802438,0.000153503388854914,7.09,0.218617771509168,0.0330172867274816,0.264260878659573,"MAGU2"
"272","MAGU2-2","MAGU",5.94,2.55,0.96,0.1,1.12,4.54,2.5,1.49,0.11,0.054,9.015250787,166.9490886,"",43.2707739243953,25.604097530936,6.02698456407497,2583.49285937974,35.9356763614677,26.221148088973,16.1222110286628,4.85676718881134,"MAGU2",0.09015250787,28656.9161570651,89.9401331261359,8.65464075552,14.54112,3.00254072195532,0.496246391965561,0.0564018724895229,0.456997175197836,0.000179424013536077,3.3689761055846,0.442270872010666,0.0502671772185033,0.35256492898031,0.000179424013536077,4.54,0.328193832599119,0.0373015239965472,0.231002125984858,"MAGU2"
"273","MAGU3-1","MAGU",3.91,2.51,0.68,NA,1.02,4.19,2.27,1.06,0.08,0.041,8.041489293,196.1338852,"replaced fresh measurements with 3d. Bad calipers? Sf 090619",39.0664819724358,25.1241666429373,6.77908396309554,2359.27532157731,34.1682744353357,24.8510876267531,11.0161418042547,3.78363470919214,"MAGU3",NA,NA,92.2837733949302,5.46821271924,6.673588,2.83575198016329,0.373798557636541,0.0549500581388231,0.46945211242964,0.000165922189026522,3.08403955876056,0.343705059485684,0.0505261794501364,0.424946544625982,0.000165922189026522,4.19,0.252983293556086,0.0371896745053115,0.340473083737644,"MAGU3"
"274","MAGU3-2","MAGU",4.52,2.7,0.63,NA,0.88,4.6,2.29,0.86,0.12,0.038,9.217759342,242.5726143,"replaced fresh measurements with 3d. Bad calipers? Sf 090619",45.2165533020772,27.0071224295951,6.34001487935174,2975.49494925193,43.9866449572536,22.8211414454784,9.47408906355121,4.19186037340268,"MAGU3",NA,NA,110.312115089544,5.80718838546,7.68852,3.03607630701206,0.283260337697627,0.0531075483824181,0.473740364429508,0.000149785150560688,3.24561242294886,0.264973104588573,0.0496789352380097,0.411720008419107,0.000149785150560688,4.6,0.18695652173913,0.035051862905947,0.318210596486657,"MAGU3"
"275","MIAL1-1","MIAL",11.1,4.58,0.56,0.38,0.7,8.93,2.98,2.07,0.3,0.479,34.63419596,72.30521078,"",109.576893950228,48.1527117321115,8.44643883901387,18572.8903996928,78.0307630866436,36.0659129546105,21.1078961036204,17.1461447260641,"MIAL1",1.31609944648,14112.0721913282,35.7957092402173,19.3951497376,28.46928,5.8850824938993,0.351736785702807,0.0438163577114929,0.449994573929509,8.41218510278054e-05,5.15862384750042,0.401269807838966,0.0499867575805673,0.371420271894053,8.41218510278054e-05,8.93,0.231802911534155,0.0288760223644274,0.238581548592994,"MIAL1"
"276","MIAL1-2","MIAL",13.62,5.59,1.68,0.34,0.94,8.01,4.53,4.04,0.23,0.866,54.99178966,63.50091185,"",131.275750423452,60.8600677707425,19.7217735374538,54032.2545560555,93.1950716985044,53.3067318934898,42.5439501443282,57.6696021359202,"MIAL1",1.86972084844,28898.5677199552,66.593074059954,92.3862066288,127.908144,7.41564492542624,0.544794153526409,0.0520994803492246,0.509802666803303,0.000141416529406423,6.02372808151231,0.670681004409768,0.0641382283265474,0.433267957742419,0.000141416529406423,8.01,0.504369538077403,0.0482336138663011,0.277570892734852,"MIAL1"
"277","MIAL2-1","MIAL",12.47,5.37,0.48,0.35,1.6,9.52,2.37,1.06,0.33,0.602,44.23876457,73.48631988,"",107.645927181728,49.9834227831362,11.318801566696,27435.3956982798,108.173698300097,23.3844080636092,19.6519333395601,17.7644307283641,"MIAL2",1.54835675995,17719.0402160066,29.509021143462,21.2346069936,32.142672,6.65122278757824,0.159369191779239,0.0392297556620809,0.453456447198706,6.0373563371058e-05,4.74998947367255,0.223158389271217,0.0549318785350947,0.368567219702948,6.0373563371058e-05,9.52,0.111344537815126,0.02740817697592,0.24186366116939,"MIAL2"
"278","MIAL2-2","MIAL",10.78,4.57,0.53,0.31,1.35,9.07,2.92,1.81,0.2,0.354,24.86898252,70.25136305,"",88.9210923027596,45.595959040273,14.7309358222895,18494.7783858021,83.3894024147495,33.9687984854649,19.7791969342106,18.2545453116534,"MIAL2",0.77093845812,23989.9543095868,51.5665121798119,13.1805607356,26.110238,4.98688104129224,0.362952311276905,0.0527992797330903,0.530298870425263,0.00014719192811547,5.14629964148999,0.351709019313138,0.0511636992475239,0.376775131529294,0.00014719192811547,9.07,0.199558985667034,0.0290301793930357,0.245318866710801,"MIAL2"
"279","MIAL3-1","MIAL",11.98,5.13,0.6,0.41,0.98,10.59,4.44,1.76,0.31,0.588,42.13554297,71.65908668,"",106.423649779218,52.1502333287874,17.7920509493713,44831.258654161,NA,NA,NA,NA,"MIAL3",1.72755726177,25950.6643549565,NA,25.281325782,36.87444,6.49118964212262,0.271136740263912,NA,0.547271308195926,NA,6.85708392831822,0.256668872424267,NA,0.453147810319575,NA,10.59,0.166194523135033,NA,0.296531038997687,"MIAL3"
"280","MIAL3-2","MIAL",9.44,4.3,0.32,0.4,0.64,8.5,3.51,1.18,0.32,0.394,29.55262907,75.00667276,"",88.5167188799927,45.744408125694,9.38805251190883,14883.4813861054,83.2230186126708,36.613131298145,13.1624694216347,15.2970348522532,"MIAL3",1.1821051628,12590.6576288454,38.8249615539421,9.4568413024,12.98944,5.43623298525735,0.217062072799321,0.0456636921955335,0.452484230425709,9.5216688225475e-05,5.46214243680994,0.216032447643229,0.0454470883199774,0.386083538206536,9.5216688225475e-05,8.5,0.138823529411765,0.0292045258519997,0.260573061308159,"MIAL3"
"281","MILI1-1","MILI",8,3.7,0.63,0.22,0.44,6.74,2.38,0.8,0.17,0.202,19.90010357,98.5153642,"",79.1007903145095,37.7753587645577,8.06581797996875,9280.34674497197,62.6378869637979,25.8617478850499,10.9868159613664,8.69255591581286,"MILI1",0.43780227854,21197.5752522815,43.0324550287765,12.5370652491,18.648,4.46095321315972,0.179333869191907,0.0460915694056186,0.471078987261852,9.79184404786064e-05,4.00514668894911,0.199742996232158,0.0513370297289955,0.386256272902282,9.79184404786064e-05,6.74,0.118694362017804,0.0305062811037935,0.262682665234723,"MILI1"
"282","MILI1-2","MILI",6.3,2.7,0.43,0.22,0.4,5.47,1.42,0.96,0.21,0.118,10.73797136,90.99975725,"",57.5283545605466,30.6867775210474,8.2696630829131,5902.20244116643,51.7703188978388,17.604802860637,10.1391323778869,3.5161031210918,"MILI1",0.23623536992,24984.4146673091,29.7974840770492,4.6173276848,7.3143,3.27688439832717,0.292961204395881,0.0464044269490915,0.551497540312336,9.99259398610593e-05,2.78700556153015,0.344455717366036,0.0545610474488267,0.438179992568741,9.99259398610593e-05,5.47,0.175502742230347,0.027799258260108,0.286856140565921,"MILI1"
"283","MILI2-1","MILI",6.51,2.96,0.32,0.19,0.54,5.96,2.39,0.69,0.09,0.106,13.42355738,126.6373338,"",57.073171943314,22.4250438945744,10.6472459519284,5267.56901613776,56.0615538842227,24.5424029628605,9.72797912067973,5.64161746900655,"MILI2",0.25504759022,20653.2789100028,53.2228063113825,4.2955383616,6.166272,3.66381732350291,0.188328166793071,0.04858856430092,0.474900834844722,0.000114710243074133,3.77417540662858,0.182821391604681,0.0471678193062225,0.396369651669381,0.000114710243074133,5.96,0.115771812080537,0.029869064364068,0.267273411006157,"MILI2"
"284","MILI2-2","MILI",6.21,2.19,0.73,0.25,0.37,5.83,1.83,0.29,0.27,0.109,9.738188409,89.34117806,"",58.908444333961,29.2425652431741,5.96289459573446,4366.40101135579,NA,NA,NA,NA,"MILI2",0.243454710225,17935.1675197427,NA,7.10887753857,9.927927,3.12060705776937,0.0929306364535668,NA,0.523763769176125,NA,3.2663282137593,0.0887847090131313,NA,0.443207072580093,NA,5.83,0.0497427101200686,NA,0.263198214926716,"MILI2"
"285","MILI3-1","MILI",7.62,3.08,0.56,0.27,0.66,6.89,2.41,0.71,0.1,0.205,NA,NA,"",69.1966577418958,31.7792918968034,7.26205078431607,5878.76772046364,59.0077088944995,28.2004153731952,16.5648789435,9.19175434165798,"MILI3",NA,NA,44.8378260568682,NA,13.142976,NA,NA,NA,NA,NA,4.0749110419738,0.17423693245978,0.0514061016576977,0.372542584406299,NA,6.89,0.103047895500726,0.0304027998940174,0.236850221718478,"MILI3"
"286","MILI3-1","MILI",7.43,3.19,0.51,0.22,0.46,6.2,2.13,1.76,0.19,0.188,NA,NA,"",69.1966577418958,31.7792918968034,7.26205078431607,5878.76772046364,59.0077088944995,28.2004153731952,16.5648789435,9.19175434165798,"MILI3",NA,NA,48.892310327968,NA,12.087867,NA,NA,NA,NA,NA,3.63400605393001,0.48431399779773,0.0576430771333586,0.370714026538186,NA,6.2,0.283870967741935,0.0337863373015774,0.242906956863366,"MILI3"
"287","MILI3-2","MILI",8.19,3.17,0.72,0.25,0.78,7.47,2.05,0.91,0.16,0.209,16.35071999,78.23310998,"",48.6291940271453,20.1081122586286,4.32236360469957,1961.95103435546,38.6782504904669,16.6741316826958,7.81581797480719,2.13987454274625,"MILI3",0.40876799975,4799.66884774585,10.2386341758194,11.7725183928,18.692856,4.04360235310051,0.225046856870641,0.0318684540919738,0.309595244264432,3.23655499095185e-05,3.91324673385157,0.232543476527569,0.0329300360340807,0.245692070042547,3.23655499095185e-05,7.47,0.121820615796519,0.0172507839298502,0.152854707962929,"MILI3"
"288","MILI3-2","MILI",5.96,1.99,0.29,0.24,0.92,4.94,1.4,0.74,0.24,0.096,18.05494597,188.0723538,"",48.6291940271453,20.1081122586286,4.32236360469957,1961.95103435546,38.6782504904669,16.6741316826958,7.81581797480719,2.13987454274625,"MILI3",0.43331870328,4527.73217381225,22.2903598202734,5.2359343313,3.439516,4.24911119765063,0.174154067892869,0.030327131948731,0.294621627908575,2.78929226477703e-05,2.62982889177224,0.281387128385115,0.0490006617385438,0.363507230102845,2.78929226477703e-05,4.94,0.149797570850202,0.026085699586231,0.210046989633622,"MILI3"
"289","MISE1-1","MISE",12.42,3.7,3.57,0.18,0.86,10.63,3.27,1.23,0.12,0.305,30.56187436,100.2028668,"",115.533195092843,34.1804194309161,38.063455832636,30976.7464636998,88.3480023506177,32.9050046104857,10.8643582355418,10.1660622204435,"MISE1",0.55011373848,56309.7125137986,33.3313515424377,109.1058914652,164.05578,5.52827951174685,0.222492368084214,0.0391856986959398,0.568096273827488,6.01703841818719e-05,5.89576966985651,0.208624160860398,0.0367432086707555,0.463287170532714,6.01703841818719e-05,10.63,0.115710253998119,0.0203790682271166,0.252865941328521,"MISE1"
"290","MISE1-2","MISE",12.87,3.21,2.04,0.14,1.12,10.44,2.62,0.67,0.15,0.173,23.97672624,138.5937933,"",84.2125432177989,34.0486616141057,13.5992833941661,12573.0566133025,86.5448288023038,28.1415193546042,7.34846379982005,7.64480442714355,"MISE1",0.33567416736,37456.1340605585,44.1896209661477,48.9125215296,84.277908,4.89660354123141,0.136829537935494,0.0402309712653672,0.474881606035732,6.51150761226054e-05,5.22999043976182,0.128107308745007,0.0376664390947047,0.361774957107747,6.51150761226054e-05,10.44,0.064176245210728,0.0188692640196529,0.180676530985255,"MISE1"
"291","MISE2-1","MISE",13.82,3.18,1.13,0.16,0.68,12.34,2.47,1.47,0.22,0.153,28.38345578,185.5127829,"",129.914871265169,33.6915903537885,11.9353447358626,15470.1612081844,95.0580597880375,26.0963639145276,14.1731523386347,11.4769914188753,"MISE2",0.45413529248,34065.0935180637,75.0130158096425,32.0733050314,49.660788,5.32761257788139,0.275920964317674,0.0423392717182416,0.46769814156355,7.58979682525556e-05,5.52085138361829,0.266263280399441,0.0408573281312652,0.37586397143184,7.58979682525556e-05,12.34,0.119124797406807,0.0182793546632449,0.180297720813728,"MISE2"
"292","MISE2-2","MISE",13.42,3.56,0.95,0.22,1,12.18,2.97,1.78,0.29,0.202,26.26876467,130.0433894,"",116.369811727567,35.8818186501897,14.8095076071022,17537.2656995266,95.1792983172143,31.1415454109264,15.9520543752147,17.0719717529592,"MISE2",0.57791282274,30345.8670745164,84.5147116483129,24.9553264365,45.38644,5.12530630011515,0.347296316702089,0.0502390481974023,0.506913824793954,0.000126801446746799,6.0145324007773,0.295949856346265,0.042811392986204,0.375883016719735,0.000126801446746799,12.18,0.146141215106732,0.021140435980126,0.193598257811618,"MISE2"
"293","MISE3-1","MISE",8.31,2.09,1.7,0.19,0,6.92,1.71,0.62,0.27,0.097,10.87904634,112.1551169,"",74.5675223606386,22.1479079555944,12.8808234022349,6015.17413868499,65.465403615564,18.3514381754712,6.58860002233875,3.44821877491959,"MISE3",0.20670188046,29100.7228637623,35.5486471641195,18.494378778,29.52543,3.29833993699861,0.187973347757533,0.0458039421401706,0.551383782352042,9.60967217080441e-05,3.4399418599738,0.180235604332197,0.0439184665853768,0.436390961165656,9.60967217080441e-05,6.92,0.0895953757225433,0.0218319323168928,0.21885092057101,"MISE3"
"294","MISE3-2","MISE",10.69,2.62,2.07,0.15,1.49,10.55,2.28,0.71,0.3,0.168,17.13423096,101.98947,"",85.9351053263589,26.8637425056812,19.0073269186311,12063.919339132,74.7798141857218,24.2465166586077,6.233203319047,5.40278955911663,"MISE3",0.2570134644,46938.8612277389,32.1594616614085,35.4678580872,57.976146,4.13935151442832,0.171524451964321,0.0423910046189454,0.554068975861421,7.61765196831649e-05,4.90448774083492,0.144765373575821,0.0357776955392487,0.433367803994884,7.61765196831649e-05,10.55,0.0672985781990521,0.0166323477883952,0.214545019114099,"MISE3"
"295","MYFA1-1","MYFA",5.8,1.4,0.23,0.27,0.44,3.74,1.21,1.21,0.18,0.058,5.033394951,86.78267157,"",50.5501605119963,14.321989671016,3.80648775504166,1126.9408663305,38.9063264747376,21.8389684731044,12.9129644210501,3.75447664077224,"MYFA1",0.135901663677,8292.3257584905,64.7323558753834,1.15768083873,1.8676,2.24352288845022,0.539330356837075,0.0692765041866366,0.463841787276069,0.000332474156532741,2.12729875663951,0.568796458994521,0.0730613987760039,0.365192930188757,0.000332474156532741,3.74,0.323529411764706,0.0415570649129777,0.179420632133365,"MYFA1"
"296","MYFA1-2","MYFA",3.8,1.2,0.33,0.26,0.3,NA,NA,NA,NA,0.043,2.875693173,66.87658543,"dry measurements don't make sense, not transcription error, no 3d scan. Dry measurements removed. Sf 090619",32.891092455952,12.6645784844398,3.97920623983776,615.262897090781,NA,NA,NA,NA,"MYFA1",0.074768022498,8228.95773533718,NA,0.94897874709,1.5048,1.69578688902822,NA,NA,0.501551617689319,NA,NA,NA,NA,0.398294663283295,NA,NA,NA,NA,0.223822278275905,"MYFA1"
"297","MYFA2-1","MYFA",6,1.79,0.74,0.23,0.22,4.55,1.74,0.78,0.18,0.082,7.088659658,86.447069,"",57.9529658155915,18.7883484405577,8.56407073933063,3749.52086553853,44.7051754625091,16.4978276018157,9.26448450771017,2.86672167492569,"MYFA2",0.163039172134,22997.6686980282,34.960020425923,5.24560814692,7.9476,2.66245369124047,0.292962841970254,0.0533555720633653,0.58350313741541,0.000151893553340753,2.81371640361995,0.277213438780291,0.0504872273572391,0.474048872056702,0.000151893553340753,4.55,0.171428571428571,0.0312212614919459,0.258925013677009,"MYFA2"
"298","MYFA2-2","MYFA",6.25,1.45,0.4,0.24,0.23,5.95,1.32,0.875,0.2,0.087,5.820920258,66.9071294,"",59.6959106674437,15.5212317370406,5.2110431126681,1824.03034648924,54.6133048535636,13.0317866927504,8.99143601808373,2.17515963947316,"MYFA2",0.139702086192,13056.5719969448,25.0018349364731,2.3283681032,3.625,2.41265833843087,0.362670497543004,0.0537033305587249,0.506424679083255,0.000154882967683726,2.80249888492395,0.312221355272276,0.0462329490909085,0.405869743174806,0.000154882967683726,5.95,0.147058823529412,0.0217760988695827,0.195492755964383,"MYFA2"
"299","MYFA3-1","MYFA",5.66,1.83,0.66,0.25,0.3,5.49,1.63,0.58,0.22,0.081,6.936258529,85.63282134,"",52.6903838152567,20.8347680202879,8.06224698896343,3315.72133416359,52.0063469612409,15.7399569226916,7.78130649381593,2.48180576246569,"MYFA3",0.173406463225,19121.0942919777,30.6395773143912,4.57793062914,6.836148,2.63367775724366,0.220224360556173,0.05140751689838,0.566191534898905,0.000135856330747837,2.99143778140211,0.193886700103169,0.0452594517098504,0.463331948428005,0.000135856330747837,5.49,0.105646630236794,0.0246613540638235,0.263456899611819,"MYFA3"
"300","MYFA3-2","MYFA",5.36,1.81,0.7,0.21,0.19,5.17,1.61,0.77,0.32,0.075,6.246080698,83.28107597,"",49.9918633724775,19.1958813470073,8.33172531602757,2913.5520145741,46.5901257746684,18.4646557025934,7.97693881755786,2.71008824784583,"MYFA3",0.131167694658,22212.4206891853,36.1345099712777,4.3722564886,6.79112,2.49921601667403,0.30809661704422,0.0557858449609999,0.571483632387828,0.000173608924451389,2.88508232118253,0.266890131469245,0.0483247483812106,0.458549167852337,0.000173608924451389,5.17,0.148936170212766,0.0269672876654207,0.266466613307969,"MYFA3"
"301","MYFE1-1","MYFE",12.41,2.66,1.2,0.22,0.94,11.81,2.64,1.47,0.14,0.191,22.38662189,117.2074445,"",110.404039805975,30.1111281491003,12.7267868319337,13643.4358327714,106.864621098295,30.7813143883446,11.2492521555198,13.3390566239678,"MYFE1",0.49250568158,27702.0882053626,69.8379927956429,26.863946268,39.61272,4.73145029457142,0.310686979357384,0.0501241964382293,0.505025881682321,0.000125933788915709,5.58376217258579,0.263263361612562,0.0424731814630617,0.415892614829205,0.000125933788915709,11.81,0.124470787468247,0.0200812992381724,0.192546724951814,"MYFE1"
"302","MYFE1-2","MYFE",11.2,2.43,0.5,0.25,0.87,10.59,2.2,0.79,0.17,0.187,17.27817333,92.39664882,"",106.195945405504,29.7902217671299,8.20350938234534,8618.39793050135,97.5053027917852,24.8856892020333,9.08089952464949,8.50776145178117,"MYFE1",0.43195433325,19952.10434783,45.4960505442843,8.639086665,13.608,4.15670221810512,0.190054509211423,0.0491122149939465,0.493241868533694,0.000118459137068546,4.8268001823154,0.163669505709896,0.0422940344100727,0.393003754521238,0.000118459137068546,10.59,0.0745986779981114,0.0192771343721806,0.183058890088957,"MYFE1"
"303","MYFE2-1","MYFE",10.34,2.62,0.62,0.2,1.1,9.18,2.14,1.54,0.16,0.122,17.09344252,140.1101846,"",95.2082706202578,26.9285621173837,9.46780152216853,7459.34694789685,82.0456282248755,25.2630462854317,15.7944992222394,10.8640934704764,"MYFE2",0.3418688504,21819.3232263458,89.0499464793148,10.5979343624,16.796296,4.13442166693239,0.372482568074057,0.0535693524382328,0.472591059308003,0.000153726659349154,4.43229060419102,0.347450142042543,0.0499692622128037,0.37539575225999,0.000153726659349154,9.18,0.167755991285403,0.024126175534223,0.188964285802857,"MYFE2"
"304","MYFE2-2","MYFE",7.58,2.27,0.87,0.26,0.84,7.08,2.06,1.18,0.15,0.103,10.59754153,102.8887527,"",69.4495892360472,22.3744801984397,7.38826403757724,4171.81854099239,55.3876182436712,22.7897811460698,10.8472321152151,4.47894339350399,"MYFE2",0.27553607978,15140.7341801602,43.4848873155727,9.2198611311,14.969742,3.25538654079665,0.362476156122226,0.0506356000608569,0.494507147362325,0.000129827855346471,3.81900510604529,0.308980995634732,0.0431626683772548,0.388085668611848,0.000129827855346471,7.08,0.166666666666667,0.0232822670795587,0.212376241669005,"MYFE2"
"305","MYFE3-1","MYFE",12.96,2.44,0.73,0.23,1.34,9.52,2.83,3.88,0.19,0.222,23.26518644,104.7981371,"",113.764363460757,30.2977686674204,9.68972297115021,12646.6860874584,88.7646788484,39.6566723145274,28.9444186971627,28.6125605147641,"MYFE3",0.53509928812,23634.2794098846,128.885407724163,16.9835861012,23.084352,4.82339988389932,0.804411845045561,0.0634111514631915,0.483028004981638,0.000254974599579891,5.19052983808012,0.747515209629378,0.0589260345565437,0.414312623338143,0.000254974599579891,9.52,0.407563025210084,0.0321278719123404,0.179771390675043,"MYFE3"
"306","MYFE3-2","MYFE",12.84,3.38,0.8,0.16,1.36,9.76,3.08,2.76,0.13,0.217,26.53148816,122.2649224,"",120.912397403535,35.4196598203378,8.89000297890376,16666.2837807598,101.853132236634,33.9076619067897,25.6430522268425,28.4939752331347,"MYFE3",0.42450381056,39260.6223222681,131.308641627349,21.225190528,34.71936,5.15087256297416,0.53583154431729,0.0592975671580723,0.495905340825404,0.000208502192859994,5.48277302101774,0.503394904260996,0.0557079803513252,0.387738324051736,0.000208502192859994,9.76,0.282786885245902,0.0312944889063148,0.198936543137844,"MYFE3"
