"","Species","sample","LitterDepth1","LitterDepth2","LitterDepth3","Average.Litter.Depth","FlameHeight1","FlameHeight2","FlameHeight3","Average.Flame.Height","Original.Mass","FinalMass.g.","PercentCombustion","HeatFlux_SBG01_Max","Heatflux_flat_Max","Temp_C_15_10_Max","Temp_C_30_10_Max","Temp_C_45_10_Max","Temp_C_30_5_Max","Temp_C_30_20_Max","Temp_C_IR_Max","ROS1mmin.1","ROS2mmin.1","count15","count30","Count45","Fuel.load..kg.m2.","Mean.ROS.mmin.1","Mean.ROS.ms.1","Fireline.intensity.kWm.1","litter_spec_vol","litter_bulk_density","log_litter_spec_vol","Carbon","Nitrogen","Al.Conc.","All_ash","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","particle_volume","volume_ratio","hull_specific_vol","prismatic_volume","rectangular_volume","S1","C1","C1H","C1Hfresh","C1H_new","S2","C2","C2H","C2Hfresh","C2H_new","S3","C3","C3H","C3Hfresh","packing_ratio","FG","n_success","prop_success","accumulator"
"47","MISE",2,6.93333333333333,6.83333333333333,6.26666666666667,6.67777777766667,8.33333333333333,10,10,9.44444444333333,150,105.3,0.298,6.28666666666667,3.44833333333333,127.506666666667,156.286666666667,157.576666666667,168.356666666667,108.003333333333,203.2,0.0486666666666667,0.0623333333333333,137,219,283.333333333333,1,0.0555,0.000925,13.2520359333333,66.7777777766667,0.0153901500352456,4.18815475440736,NA,NA,NA,NA,11.9216666666667,3.06,1.91,0.173333333333333,0.858333333333333,10.51,2.55333333333333,1.08,0.225,0.183,22.867349725,128.082903216667,101.088841498396,31.1356900850459,18.3826236484388,15772.7205770884,84.2292345099098,26.8137313541038,10.1933053484328,9.20180635890963,0.396925227653333,39036.0652097397,50.7928014653448,44.8348802213167,71.8137486666667,4.71924889706695,0.223672831126888,0.0433649894393445,0.520507100739031,8.33763527825069e-05,5.16759558247044,0.203990930709855,0.0396290885012592,0.407761313492096,8.33763527825069e-05,10.51,0.10034107760733,0.0195220671659047,0.206805731770705,0.0333810863735454,"F",1,0.333333333333333,NA
"48","MYFA",2,2.53333333333333,2.66666666666667,2.5,2.566666667,0,0,0,0,150,144.566666666667,0.036222222,0,0.170666666666667,33.9,24.9933333333333,23.0166666666667,24.14,24.6966666666667,36.87,0,0,NA,NA,NA,1,0,0,0,25.66666667,0.0394553509173832,3.23879076750088,46.3366666666667,1.44666666666667,134,438.47,5.47833333333333,1.58,0.51,0.243333333333333,0.28,4.98,1.502,0.843,0.22,0.071,5.6668345445,79.3212254516667,50.6287294397863,16.8877996167249,6.32579669197819,2257.50472069779,47.3642559053439,17.1146390785911,9.38542605164356,2.79765039309652,0.136330850397333,15651.5065283273,38.2936597046897,3.10513715894667,4.76204466666667,2.35788593017791,0.344656934790145,0.0567057537336213,0.532166064791798,0.000189743186551289,2.72400682955361,0.3238016169239,0.0526731550630425,0.427547887497317,0.000189743186551289,4.98,0.17931992143445,0.0292366134007501,0.231264032161742,0.0757603034266487,"F",0,0,FALSE
"49","MYFE",2,7.46666666666667,7.1,7.23333333333333,7.26666666666667,30.3333333333333,26.6666666666667,37.5,31.5,150,40.5,0.730000000333333,17.0166666666667,12.8833333333333,304.566666666667,292.77,392.59,313.356666666667,297.12,389.75,0.107,0.155666666666667,276,337.333333333333,446,1,0.131333333333333,0.002188889,37.8559051233333,72.6666666666667,0.0142773152488948,4.26817604055968,49.5,1.76666666666667,67.6666666666667,291.333666666667,11.2216666666667,2.63333333333333,0.786666666666667,0.22,1.075,9.65666666666667,2.49166666666667,1.93666666666667,0.156666666666667,0.173666666666667,19.5254089783333,113.277681686667,102.655767655346,29.1536367866353,9.39434795401313,10534.32818673,88.7368302406101,29.5473608738661,16.9265589902715,15.7160651146047,0.416911340615,24584.8586153085,84.6771544143877,15.5882675092833,23.7984116666667,4.37537219454651,0.42932393368799,0.0543583470920882,0.490716550448897,0.000165237372186628,4.88919348737256,0.389045686481685,0.048755526895177,0.39573812293536,0.000165237372186628,9.65666666666667,0.203973672312402,0.0250315395071316,0.19260901272092,0.0342747100237988,NA,2,0.666666666666667,FALSE
"50","MYGU",2,4.9,4.93333333333333,4.26666666666667,4.7,28.3333333333333,27.5,29.1666666666667,28.33333333,150,22.5,0.85,19.23,10.6466666666667,501.833333333333,354.966666666667,516.1,471.133333333333,257.666666666667,572.666666666667,0.124946778666667,0.145493891666667,514,808,1070,1,0.135220335333333,0.00225367233333333,35.96254934,47,0.0218662598525299,3.83642627468334,NA,NA,NA,NA,9.72333333333333,5,1.23666666666667,0.335,0.285,9.06833333333333,3.02,1.90833333333333,0.215,0.538166666666667,35.0290697266667,70.8721450816667,92.7678649605297,50.5139696615319,13.5177321088721,28990.725770953,87.6110521612449,36.3022427699622,19.705158435372,24.8572281491768,1.23342192980667,20492.0113818023,41.5584198754862,47.2300843921667,69.4558391666667,5.8340980524715,0.313498280933545,0.0461581656854632,0.480020149020221,0.000101800540864126,5.11677168557818,0.358153925319322,0.0535966020257447,0.403589452290873,0.000101800540864126,9.06833333333333,0.205797679002289,0.0299598593803577,0.287707688998326,0.0501151893929293,NA,3,1,NA
"51","MYLI",2,8.23333333333333,7.56666666666667,7.06666666666667,7.62222222233333,22.5,21.6666666666667,21.6666666666667,21.9444444433333,150,67.1,0.552666666333333,19.2333333333333,8.379,352.163333333333,338.016666666667,388.47,413.216666666667,257.65,436.963333333333,NA,NA,NA,NA,NA,1,NA,0.00188333333333333,28.9256560533333,76.2222222233333,0.0132505729562053,4.32872058542464,43.2166666666667,1.25,88.6666666666667,323.609666666667,12.7666666666667,3.63166666666667,2.33,0.306666666666667,0.825,12.195,3.29166666666667,2.525,0.238333333333333,0.616166666666667,29.305547122,57.682812958,104.42915846342,31.9831950448589,18.2184443108179,23555.275391906,115.587272646039,37.9458079682147,23.6573122824582,39.8119162826604,0.859797506156,29812.1668494259,74.1440266437722,66.53961645138,105.744634666667,5.37204448047647,0.43138274773702,0.0637811920121298,0.5243496541228,0.000300969980172534,6.29576380739725,0.408921645673684,0.054867109516406,0.415252335617738,0.000300969980172534,12.195,0.210802797277918,0.0275366026773542,0.215519827230103,0.0184898180950232,"G",2,0.666666666666667,FALSE
"52","MYMU",2,3.66666666666667,3.6,3.83333333333333,3.69999999966667,7.33333333333333,1.5,0,2.94444444433333,150,120.833333333333,0.194444444666667,2.21966666666667,0.465666666666667,300.49,52.2066666666667,24.9233333333333,68.56,36.0333333333333,184.763333333333,0,0,343,0,0,1,0,0,0,36.9999999966667,0.0272693933368478,3.60653226206212,47.4433333333333,1.67333333333333,92,335.026,5.66,2.7,1.01,0.171666666666667,0.44,5.000815365,2.45360312533333,1.1980776295,0.153333333333333,0.108166666666667,10.4091309148333,95.4932769683333,52.1070209740871,27.4159480040409,8.57301177213692,4334.44133712451,45.5121671743024,26.3898373721437,14.0831875401646,5.84723435490867,0.177307662123833,24359.3040991956,53.4883132246299,10.5943226592683,15.5023985,3.21078681965058,0.380273657487392,0.0556464092250287,0.505012898483246,0.000172784310527078,3.49776252025083,0.373674345967997,0.0519560873183072,0.415138348320651,0.000172784310527078,5.000815365,0.266088567245407,0.0365781722427588,0.286631975511533,0.0447002069037756,"F",0,0,FALSE
"53","MYTO",2,5.6,5.76666666666667,5.76666666666667,5.711111111,25.3333333333333,24.1666666666667,29.6666666666667,26.38888889,150,16.5333333333333,0.889777777666667,17.7533333333333,11.2066666666667,431.733333333333,420.4,434.6,390.333333333333,352.6,590.266666666667,0.138652089333333,0.195425287333333,334.333333333333,604.666666666667,797,1,0.167038688333333,0.002783978,46.1087888433333,57.11111111,0.0176306677323736,4.04158832380125,45.8933333333333,1.41666666666667,163,NA,9.405,4.10166666666667,1.56333333333333,0.298333333333333,1.04166666666667,8.64,3.31,1.77166666666667,0.238333333333333,0.392,26.72072314,69.329943735,86.5264478415526,39.5069633066057,16.4944935143163,19061.6657746503,78.7915313993854,35.9941475984009,19.7875572353207,21.5724892830297,0.786404615915,24274.938183889,55.3189090896589,41.49652417315,60.3040736666667,5.13103363230866,0.348151053610544,0.0538037801536703,0.527500018792381,0.0001582866271993,5.32185151656485,0.340588504978485,0.0523589282893647,0.438054979216072,0.0001582866271993,8.64,0.206599779719885,0.0319441481454414,0.292985798408805,0.0353694859346996,"G",3,1,FALSE
"54","MYUM",2,5.36666666666667,5.06666666666667,5.86666666666667,5.43333333333333,37.5,32.5,27,32.3333333366667,150,17.4333333333333,0.883777778,29.2233333333333,14.0313333333333,491.3,544.866666666667,532.166666666667,544.666666666667,432.2,588.066666666667,0.122333333333333,0.123,266.333333333333,586.666666666667,922.666666666667,1,0.122666666666667,0.00204444433333333,34.2856539033333,54.3333333333333,0.0195676460842221,3.96529782484001,NA,NA,NA,NA,11.95875,3.875,1.78375,0.35625,1.2625,11.65125,3.325,1.38125,0.20125,0.586125,35.5113268275,59.71494017125,117.318867787932,45.4655145087392,20.4033708356181,45527.5036132996,114.763221649264,38.874388775272,17.2445474150752,30.2728422171834,1.1991240444375,28520.9768746074,41.3551156529616,74.98329904735,108.9941255,5.75042041605156,0.234775699875648,0.0465402330089647,0.496969456819437,0.000101258323347562,6.19135849928603,0.225124459340342,0.0441288021157515,0.427415048622006,0.000101258323347562,11.65125,0.115817174572014,0.0233585770557279,0.242266165514281,0.0400324758586206,NA,3,1,NA
"55","NECU",2,10.6333333333333,11.1666666666667,10.8666666666667,10.8888888866667,62.5,60.8333333333333,62.5,61.9444444433333,150,14.9666666666667,0.900222222,64.36,26.7133333333333,507.566666666667,553.3,556.533333333333,592.533333333333,522.7,672.033333333333,NA,NA,NA,NA,NA,1,NA,0.005598034,93.81787483,108.888888866667,0.00918952792795162,4.6900100384362,49.9366666666667,2.32,205.333333333333,612.251333333333,16.4683333333333,3.91666666666667,1.89833333333333,0.206666666666667,0.736666666666667,14.2483333333333,1.39166666666667,1.46,0.241666666666667,0.415166666666667,42.60415613,103.093437873333,160.676912119001,38.4994744055785,21.8438239397933,48010.1327388728,137.372207417888,26.5614149456555,17.4582623052305,24.1774438675237,0.879594345951667,52916.5814948425,61.8346869269234,80.5957450215167,120.674938666667,6.51602908359438,0.224024254751193,0.0442114215468771,0.542819175543992,9.23407204978949e-05,4.33686412616283,0.359193166427753,0.0710279927390906,0.439147206161418,9.23407204978949e-05,14.2483333333333,0.102490271802668,0.0206158573141412,0.212997626108988,0.0194694262723192,"F",3,1,FALSE
"56","OCCO",2,4.96666666666667,5.26666666666667,4.83333333333333,5.02222222233333,41.11111111,41.38888889,41.6666666666667,41.38888889,150,43.9,0.707333333,33.2866666666667,15.4056666666667,508.4,475.1,568.466666666667,528.166666666667,436.8,585,0.205803532,0.237441737,NA,NA,NA,1,0.221622634666667,0.00369371033333333,49.8844387766667,50.2222222233333,0.0201247771832547,3.91113292926246,51.69,1.79,103.666666666667,295.872666666667,9.07333333333333,2.59,1.44283333333333,0.273333333333333,0.718,8.28166666666667,2.02833333333333,1.1665,0.213333333333333,0.197666666666667,14.6304366883333,74.9584473983333,78.9181403145861,25.9322803568837,12.9960919882773,9245.98849536102,77.2615110827441,22.6506901487791,11.7849240653746,8.00257287786815,0.386845116363333,24688.6437986299,40.0795091895564,21.4763933301417,34.7792433333333,3.81016138488459,0.306753102117934,0.0518889068881796,0.535059934231436,0.000140557900914612,4.03696642062886,0.292414885368023,0.0492166070616826,0.422209276875324,0.000140557900914612,8.28166666666667,0.141635850299278,0.0240204611090111,0.226430860466297,0.0393853546605851,"G",3,1,FALSE
"57","OCMI",2,7.5,6.73333333333333,7.76666666666667,7.33333333333333,38.3333333333333,46.6666666666667,55,46.6666666666667,150,12.4,0.917333333333333,28.12,16.7666666666667,406.733333333333,353.733333333333,583.066666666667,457.2,380.766666666667,608.766666666667,0.254666666666667,0.335666666666667,234.333333333333,400.666666666667,519.666666666667,1,0.295166666666667,0.00491944466666667,84.3929383466667,73.3333333333333,0.0141056555135244,4.27879432247763,49.21,2.14666666666667,197.666666666667,539.102666666667,12.1566666666667,3.03333333333333,1.60166666666667,0.216666666666667,0.555,11.03,2.80166666666667,1.82166666666667,0.156666666666667,0.332333333333333,30.2287209033333,90.881525765,111.871582724357,31.7006415856078,15.7634984412125,20303.8196595114,101.010848303799,31.9908326939152,17.8773743950956,22.0803657826467,0.653677760718333,30399.9108355162,66.7791330863277,51.6123657107833,64.4938483333333,5.46557081716918,0.344270441691583,0.0512947277407053,0.49220629015355,0.000136279152346902,5.52679692077175,0.346852654137235,0.051177247386239,0.446997758503878,0.000136279152346902,11.03,0.183031301696485,0.0261958863475586,0.221971185883055,0.0277448946124719,"F",3,1,FALSE
"58","OCPU",2,2.8,2.96666666666667,2.76666666666667,2.84444444433333,3,0,0,1,150,134.733333333333,0.101777777666667,2.59,0.295333333333333,147.856666666667,33.2866666666667,21.59,34.96,28.8666666666667,128.773333333333,0,0,188.666666666667,0,0,1,0,0,0,28.4444444433333,0.0356045838519292,3.34148849298582,50.71,1.84,177.666666666667,496.134666666667,5.68166666666667,2.64666666666667,0.751666666666667,0.238333333333333,0.476666666666667,5.63333333333333,2.55833333333333,0.711666666666667,0.206666666666667,0.163,10.7642198081667,66.4973706066667,52.8050987210965,26.8995303675137,7.22948202873601,4154.03593384603,50.9369252251717,27.0515493845566,7.19465185906094,4.38595676005274,0.258535205707833,15760.3490871641,25.2631858658578,8.48530417489333,12.1802428333333,3.23676052577989,0.220776333614287,0.0486414684905706,0.487006512454437,0.000116950536465533,3.78969893412525,0.18864194352145,0.0415778278283297,0.40851135047815,0.000116950536465533,5.63333333333333,0.126819419686224,0.0280258017363727,0.278683837581654,0.056472628284051,"G",0,0,FALSE
"59","OUSP",2,4.96666666666667,4.96666666666667,5,4.97777777766667,26.6666666666667,30,33.3333333333333,30,150,8.33333333333333,0.944444444333333,19.9766666666667,12.6633333333333,355.8,372.3,552.833333333333,403.166666666667,283.833333333333,596.166666666667,0.143333333333333,0.157666666666667,359,613.666666666667,860.666666666667,1,0.1505,0.00250833333333333,44.21342144,49.7777777766667,0.0202848952853518,3.90271376989395,48.6666666666667,1.58666666666667,73,276.49,11.1566666666667,4.70833333333333,1.75,0.35,0.261666666666667,10.395,4.66,2.40833333333333,0.216666666666667,0.783333333333333,41.9101551283333,53.5185104066667,105.654687976248,49.9617118719894,17.1185532873138,37729.0057110554,99.4505577783327,49.480098834834,23.1156066634775,43.6068896740676,1.46788153257667,25575.1003504357,55.6971524321305,74.2691975783333,90.9768533333333,6.4605985256415,0.370673028266043,0.054323540772687,0.509170482414976,0.000160943397261207,6.90562580890569,0.344257893376799,0.0508453783850424,0.4577293700808,0.000160943397261207,10.395,0.236309734834836,0.0341429240063011,0.299081140175274,0.0380116891654716,"S",3,1,FALSE
"60","PEOB",2,5.06666666666667,5.53333333333333,4.9,5.16666666666667,37.5,31.6666666666667,39.1666666666667,36.11111111,150,26.5,0.823333333333333,21.0833333333333,10.9233333333333,464.533333333333,441.2,536.033333333333,460.566666666667,296.6,569.5,0.146666666666667,0.162333333333333,363,654,924,1,0.1545,0.00257500033333333,40.3714614433333,51.6666666666667,0.0202983008380261,3.92045587470631,49.2366666666667,2.17666666666667,61,287.807,8.90333333333333,4.43833333333333,1.49666666666667,0.261666666666667,0.701666666666667,8.20833333333333,3.47166666666667,1.58,0.215,0.323333333333333,29.2129642733333,88.070713475,80.9832366270944,45.8171896955408,15.8858014588142,24073.6950263764,75.5939238452795,37.7376030544899,16.6368737480896,20.6603546039996,0.75754521129,29029.4835879263,56.779513718035,48.2260316230833,68.5428405,5.28635322917986,0.281469958619082,0.0477524601283099,0.517659810069288,0.000112944915796053,5.32433324843931,0.284848763063103,0.0473346487913464,0.436497287674536,0.000112944915796053,8.20833333333333,0.183483061411031,0.0307101153377915,0.306404734283978,0.0475573626716613,"F",3,1,FALSE
"61","PIAX",2,17.2666666666667,17.8,18.5333333333333,17.8666666666667,96.6666666666667,95,96.6666666666667,96.1111111233333,150,12.4433333333333,0.917044444333333,75.4566666666667,30.9066666666667,696.9,762.866666666667,752.233333333333,738.833333333333,614.7,745.6,0.663,0.492333333333333,137,198.666666666667,273.333333333333,1,0.577666666666667,0.00962777766666667,164.478715,178.666666666667,0.00568819517186599,5.17736206861322,45.48,2.89333333333333,238,876.81,18.05,8.52,3.39166666666667,0.388333333333333,2.03,14.0116666666667,4.71166666666667,3.68,0.275,0.724,87.48788954,123.363548033333,165.808952952009,80.9450454255497,34.7113921211925,153322.696563382,129.79198220464,54.9577650387735,43.1620783959017,115.445738264172,3.37616594780667,46014.3230856532,167.87597205889,304.276965043833,551.977055,9.31063207751574,0.398812630242128,0.0522846038968236,0.571681228070585,0.0001460228032484,8.01552653924792,0.46098831688816,0.0606025113994414,0.428256474656514,0.0001460228032484,14.0116666666667,0.282161660762948,0.0360906377119439,0.293259850858025,0.0265252635963153,"F",3,1,FALSE
"62","PIRO",2,13.6666666666667,12.7,12.6,12.98888889,70,67.5,70,69.1666666666667,150,18.7666666666667,0.874888888666667,75.4533333333333,31.2733333333333,604.933333333333,707.233333333333,661.533333333333,685.433333333333,650.1,736.133333333333,0.339304347666667,0.329360655666667,169.333333333333,280.666666666667,392.333333333333,1,0.334332502,0.00557220833333333,90.77608814,129.8888889,0.00775341833895895,4.86315361369847,41.25,1.56,129,239.992,15.6333333333333,8.74,3.72166666666667,0.495,1.93666666666667,15.6233333333333,7.99833333333333,3.14166666666667,0.461666666666667,1.41683333333333,65.16448138,47.918120035,140.118884297362,88.6046933089139,36.8825830362268,208278.568708561,138.246323900398,93.3292590415741,37.0933895328009,200.226467986515,3.25844939711,73563.4414683011,138.979424224099,234.84968322785,530.978497166667,7.95879931127998,0.415060231071839,0.0741813131317162,0.753903400625814,0.0004520379649079,11.1380065076643,0.284485726917418,0.0519849231604339,0.502351663393304,0.0004520379649079,15.6233333333333,0.205512690781691,0.037518178053313,0.378576172620208,0.0178313995850764,"S",3,1,FALSE
"63","PLEL",2,3.96666666666667,3.7,3.83333333333333,3.83333333333333,11.11111111,7.66666666666667,7.83333333333333,8.87037037,150,103.1,0.312666666666667,5.17933333333333,2.269,249.316666666667,235.986666666667,290.293333333333,265.836666666667,110.853333333333,350.166666666667,0.0337078653333333,0.0517272726666667,NA,NA,NA,1,0.042717569,0.000711959333333333,5.78612624333333,38.3333333333333,0.0273015873015873,3.62285614952657,48.2433333333333,3.28,193.333333333333,734.165333333333,4.574,1.974,0.384,0.242,0.15,4.22557142857143,1.83428571428571,0.766428571428571,0.187142857142857,0.0917142857142857,7.976447608,90.0374883233333,46.9438445893238,20.5131741300468,4.53233609919286,2017.66684091822,44.6996983571893,19.4220998127468,8.40997024817164,3.19766584157685,0.1920274654325,10857.1798491861,34.8243024461322,3.5586987972925,3.841272,2.80245509368743,0.278280531388255,0.0514959393522928,0.443729673839055,0.000139169383402627,2.76285701086741,0.278945709044059,0.0515287593918401,0.419656175358232,0.000139169383402627,4.22557142857143,0.185108694130103,0.0351800469772482,0.285325574925175,0.0571629007517999,"G",2,0.666666666666667,FALSE
"64","PLPO",2,6.8,6.86666666666667,6.8,6.82222222233333,37.7777777766667,41.11111111,50,42.9629629633333,150,12.63,0.9158,41.0566666666667,18.9633333333333,460.7,538.6,572,499.233333333333,474.2,654.766666666667,0.221518797,0.245208410666667,328,453,568,1,0.233363603666667,0.00388939333333333,66.3614296633333,68.2222222233333,0.0146767922190958,4.22212436697449,50.1366666666667,1.46333333333333,80,378.301,8.79166666666667,5.04333333333333,1.965,0.193333333333333,2.16666666666667,8.18833333333333,4.885,1.36166666666667,0.15,0.301333333333333,26.0056947016667,85.54390969,69.0631511121049,51.4034797043604,20.6382280325212,25105.3924717089,64.2419530936718,52.8233435568897,13.8742322577986,20.6147866856347,0.507407324468333,45642.9934256289,65.9939759862741,53.8943543354833,93.0886828333333,5.06574205284178,0.271231320495271,0.0525345209430943,0.550527726534955,0.000146526252295438,6.30582218307115,0.217323513606613,0.0421881668642632,0.418854062673037,0.000146526252295438,8.18833333333333,0.168258005613426,0.0327133315798238,0.317365669378458,0.0247138668307602,"S",3,1,FALSE
"65","PORA",2,11.4666666666667,11.0333333333333,10.6666666666667,11.0555555556667,64.1666666666667,63.3333333333333,70,65.8333333333333,150,7.8,0.948,56.97,28.5266666666667,490.1,577.1,563.033333333333,665.866666666667,530.533333333333,684.1,0.446333333333333,0.340666666666667,178,267.333333333333,373,1,0.3935,0.00655833333333333,115.849255233333,110.555555556667,0.00913146479801733,4.70073071003875,NA,NA,NA,NA,14.2,5.41,2.04166666666667,0.186666666666667,1.44333333333333,13.7616666666667,4.27,1.92166666666667,0.143333333333333,0.589166666666667,56.0629942066667,94.8081695583333,133.313313570569,56.3494864395917,21.6280781510656,54846.0547289868,128.267497410374,48.6427752834349,21.2966277781704,55.2859184901387,1.020988925775,51280.261074203,90.2185532993507,119.153629076317,162.390827666667,7.39632467413039,0.261995736853793,0.0504041113473917,0.503433863387056,0.000128232759077376,7.57388795353173,0.265314840685229,0.0502899461841815,0.426281652535725,0.000128232759077376,13.7616666666667,0.139574444827592,0.0271102727760244,0.263016281376502,0.0158242564665572,"S",3,1,NA
"66","POTO",2,13.9,13.7,14.4666666666667,14.02222222,69.1666666666667,70,64.1666666666667,67.7777777766667,150,13.1666666666667,0.912222222333333,46.6033333333333,24.42,646.633333333333,602.333333333333,662.333333333333,720.766666666667,461.266666666667,690.533333333333,0.355154855666667,0.390054644666667,152,255.666666666667,364,1,0.372604750333333,0.00621007933333333,105.81939237,140.2222222,0.00718054505292212,4.93987000994547,49.2133333333333,1.38333333333333,88.3333333333333,354.855333333333,18.115,7.95666666666667,2.76333333333333,0.278333333333333,1.52333333333333,16.095,6.19,3.395,0.206666666666667,1.27,102.847775176667,82.502176595,168.642652200582,82.9959779901417,32.8210356174531,167273.68450819,145.941748403707,71.1821231225787,40.8256448319884,148.852508652442,2.94097007947667,58006.1125572166,115.068026047303,299.00584136865,417.706887333333,10.0752495458403,0.3360716590505,0.0515856773627866,0.537100871826571,0.000139087359565138,9.93925268099387,0.343098005209357,0.052454255548312,0.453970913336266,0.000139087359565138,16.095,0.212845920274353,0.0323928879420592,0.298721640263494,0.0166281639015576,"S",3,1,FALSE
"67","PRHE",2,9.93333333333333,8.93333333333333,9.6,9.48888888766667,53.3333333333333,50.8333333333333,56.6666666666667,53.61111111,150,17.9666666666667,0.880222222333333,45.1266666666667,24.46,459.833333333333,512.433333333333,539.6,523.166666666667,510.866666666667,614.733333333333,0.313,0.302,159.333333333333,275.333333333333,397.666666666667,1,0.3075,0.00512499966666667,84.2074770166667,94.8888888766667,0.0106749530491419,4.54621571489696,46.49,1.68666666666667,77,336.134,14.1333333333333,4.44666666666667,2.25333333333333,0.208333333333333,1.03333333333333,12.1433333333333,2.92833333333333,2.16833333333333,0.155,0.4475,47.9580522316667,106.79341855,129.716025615837,47.297067415966,24.7220470330249,54585.23444807,114.166414943826,36.6743174066935,23.3446367290747,37.9641343253161,1.03019850113667,59206.1113490242,81.2101461451701,109.491563692133,145.969917833333,6.88232020332729,0.315305891762176,0.0477245439121736,0.544457260449029,0.000110166013507045,5.89819657573686,0.371977949779342,0.0567504565366031,0.474724563813515,0.000110166013507045,12.1433333333333,0.179837175630164,0.0270356584097412,0.266620009526396,0.0245750181696767,"F",3,1,FALSE
"68","QUGR",2,9.1,8.96666666666667,9.86666666666667,9.311111112,22.5,24.1666666666667,27.5,24.72222222,150,61,0.593333333666667,26.6333333333333,15.8293333333333,392.466666666667,367.82,358.553333333333,408.586666666667,367.586666666667,467.846666666667,0.138333333333333,0.177333333333333,NA,NA,NA,1,0.157833333333333,0.00263055566666667,43.7125241266667,93.11111112,0.0112628458494306,4.5091115121885,45.7266666666667,1.46333333333333,7533,7732.34,14.3683333333333,6.82333333333333,2.035,0.35,0.648333333333333,12.6533333333333,5.48833333333333,2.645,0.243333333333333,1.09066666666667,65.7714216216667,64.1489604266667,136.076879504616,67.8679949418976,23.1286974138883,89096.7774630965,122.014154086393,59.4790790330021,28.4378030690649,92.3596041637592,2.32989766990333,35826.4772041942,83.031697575274,136.997667220833,210.374977333333,8.02934670789763,0.333373627855002,0.0548682796170719,0.535879685121874,0.000166728501650735,8.26049893090663,0.333623095076344,0.054542200903434,0.437107402315634,0.000166728501650735,12.6533333333333,0.214699177902993,0.0351243754856992,0.299757046650439,0.0240598517430336,"S",2,0.666666666666667,TRUE
"69","QUMU",2,6.76666666666667,7.66666666666667,7.53333333333333,7.32222222233333,17.5,18.3333333333333,20.8333333333333,18.88888889,150,67.7333333333333,0.548444444666667,8.87666666666667,6.197,289.746666666667,241.04,331.086666666667,291.94,186.413333333333,407.473333333333,NA,NA,NA,NA,NA,1,NA,0.001624074,24.83719484,73.2222222233333,0.0138170823883444,4.28775625394843,45.8766666666667,1.78666666666667,10969.6666666667,11346.7626666667,9.39,3.66333333333333,0.936666666666667,0.261666666666667,0.241666666666667,7.435,2.22666666666667,1.94833333333333,0.258333333333333,0.3045,22.267769085,81.58920241,93.0836117388384,35.4855335930066,12.0850497456977,16034.6765349281,71.5613862376185,28.1006373644374,22.8842676892683,17.3315449109204,0.574192376131667,27718.0281235781,66.7084678891561,20.5435868707,33.375377,4.71245034233574,0.412669268128582,0.0537111752658402,0.52993771396431,0.00015983427929777,3.97703929663674,0.497669062998512,0.0669028962518756,0.423764069997112,0.00015983427929777,7.435,0.275954783252291,0.0354485484454213,0.264779052010509,0.0260547237036797,"S",2,0.666666666666667,TRUE
"70","RALA",2,3.83333333333333,3.56666666666667,3.63333333333333,3.67777777766667,10.5,10.8333333333333,15,12.111111111,150,106.233333333333,0.291777778,5.91666666666667,3.66433333333333,183.236666666667,141.973333333333,170.31,168.283333333333,103.196666666667,215.113333333333,0.0443333333333333,0.067,85.6666666666667,176,235.666666666667,1,0.0556666666666667,0.000927777666666667,12.8541458666667,36.7777777766667,0.0293040293052369,3.56523181549849,52.76,1.4,97,199.208,8.15833333333333,1.72,0.588333333333333,0.215,0.46,7.72,1.435,1.02,0.155,0.1155,9.74686222683333,86.3487542783333,74.9833726475028,18.4277730361723,6.62151250043145,3784.84601635339,70.9839988495309,16.666205777964,10.6254264385044,4.57859004901555,0.21266105616,18385.6453102824,40.7336379668067,5.73445734830333,8.45595833333333,3.10302046205153,0.324829336875012,0.052480911911671,0.496230364859279,0.000148136084457471,3.32305767030925,0.302203925205567,0.0488183492927232,0.410763043018954,0.000148136084457471,7.72,0.13180100415651,0.0211645453290894,0.189483177312306,0.0539552019203054,"F",1,0.333333333333333,FALSE
"71","ROMO",2,10.6666666666667,10.5,10.7,10.6222222243333,42.5,41.6666666666667,46.6666666666667,43.61111111,150,5.43333333333333,0.963777777666667,41.4333333333333,24.09,567.633333333333,551.7,694.466666666667,681.233333333333,518.966666666667,738.1,0.221428571333333,0.215867494666667,237,399.666666666667,569,1,0.218648033,0.003644134,65.4077982066667,106.222222243333,0.00947750779536057,4.6621269994566,49.23,0.83,227.333333333333,382.969333333333,15.1666666666667,6.31166666666667,5.365,0.386666666666667,3.58,13.0266666666667,5.33166666666667,5.265,0.288333333333333,1.63466666666667,56.233937712,38.983441698,124.601550897138,57.9237941283286,58.3033663617502,138296.105900217,113.395146102018,69.5731740841019,54.4990195281768,157.800492019958,2.134412964172,60804.2077099077,90.3939668687858,296.56816457616,641.948921666667,7.34875844371797,0.624565332054522,0.0677466264085073,0.686827463311649,0.000326787060733062,8.29225259714118,0.648387558603301,0.0643279807683237,0.561688793426589,0.000326787060733062,13.0266666666667,0.403333507775738,0.0399099447610226,0.342798840846643,0.0123749483114552,"S",3,1,FALSE
