"","filename","Species","IndCode","IndLeafCode","Dry","length","width","height","hull_volume"
"416","guvi3-2dry.xyz","GUVI","GUVI3","GUVI3-2","Yes",119.199205745763,69.4847436613109,15.5518356278674,50196.2752313622
"417","heap1-1.xyz","HEAP","HEAP1","HEAP1-1","No",69.9967263892212,17.2153131469451,5.64309916892356,2727.6228167162
"418","heap1-1dry.xyz","HEAP","HEAP1","HEAP1-1","Yes",61.7124426766548,15.5871880623767,13.3698148560827,3713.20022516309
"419","heap1-2.xyz","HEAP","HEAP1","HEAP1-2","No",72.6628033883337,19.8945770691235,6.35216980098825,3378.20993020729
"420","heap1-2dry.xyz","HEAP","HEAP1","HEAP1-2","Yes",56.8233464706325,20.2595830295118,24.0173059728604,6958.37188420973
"421","jaca1-1.xyz","JACA","JACA1","JACA1-1","No",33.5033964611677,8.90778152127745,5.08935149935134,648.282185773273
"422","jaca1-1dry.xyz","JACA","JACA1","JACA1-1","Yes",29.6676137112366,8.03258650606864,2.29548940757497,227.545529505871
"423","jaca1-2.xyz","JACA","JACA1","JACA1-2","No",29.727801934255,9.04597505034801,5.2069030492094,517.637397008373
"424","jaca1-2dry.xyz","JACA","JACA1","JACA1-2","Yes",27.0456259941203,7.43701831273018,2.73052033180605,254.983401588994
"425","jaca2-1.xyz","JACA","JACA2","JACA2-1","No",35.89402688461,10.6862482918027,3.19291289207108,530.831470330708
"426","jaca2-1dry.xyz","JACA","JACA2","JACA2-1","Yes",35.2681092505781,8.56839758868926,2.3018489229601,278.866673582248
"427","jaca2-2.xyz","JACA","JACA2","JACA2-2","No",33.1089237269563,9.35638085271306,3.96976590606673,542.507791485498
"428","jaca2-2dry.xyz","JACA","JACA2","JACA2-2","Yes",34.1423316744072,10.8352395965635,2.09633056713841,306.725624086181
"429","jaca3-1.xyz","JACA","JACA3","JACA3-1","No",36.171988918735,10.9707764762893,3.88353397280061,764.858556260774
"430","jaca3-1dry.xyz","JACA","JACA3","JACA3-1","Yes",29.9951332632777,9.73133092303182,2.49958740993597,342.458940522331
"431","jaca3-2.xyz","JACA","JACA3","JACA3-2","No",38.0899848697603,10.0798740215284,3.55307777381071,621.178035309049
"432","jaca3-2dry.xyz","JACA","JACA3","JACA3-2","Yes",36.3574976197037,9.15056507981314,2.49280505196027,333.677606573002
"433","kico1-1.xyz","KICO","KICO1","KICO1-1","No",194.007850260546,62.5671147918483,39.8620827660584,102096.634724755
"434","kico1-1dry.xyz","KICO","KICO1","KICO1-1","Yes",159.976504947627,51.8856833079498,44.9474689629534,98326.5435431983
"435","kico1-2.xyz","KICO","KICO1","KICO1-2","No",176.501420373873,54.4456164166523,23.8065552722186,59297.2180410504
"436","kico1-2dry.xyz","KICO","KICO1","KICO1-2","Yes",145.295160883367,40.4658189045496,40.2512762669365,73466.3354376538
"437","kico1-3.xyz","KICO","KICO1","KICO1-3","No",164.159401027199,61.0020381592172,14.340377435961,39186.8849803001
"438","kico1-3dry.xyz","KICO","KICO1","KICO1-3","Yes",160.140974678066,41.8963403379088,43.6151230175341,80016.4767006076
"439","kico1-4.xyz","KICO","KICO1","KICO1-4","No",144.984840817608,51.216860492042,20.3249200016422,45028.0774069698
"440","kico1-4dry.xyz","KICO","KICO1","KICO1-4","Yes",136.378986360035,42.0749196744747,37.2345782574391,53521.8584415073
"441","kico2-1.xyz","KICO","KICO2","KICO2-1","No",187.937785359066,64.9085863186171,32.7546297435734,149798.595650977
"442","kico2-2.xyz","KICO","KICO2","KICO2-2","No",141.442874352399,49.5695346832812,11.1169528874651,33350.0135489713
"443","kico2-2dry.xyz","KICO","KICO2","KICO2-2","Yes",80.7164297846049,55.5260781357463,43.2220064532908,65325.0303365706
"444","kico3-1.xyz","KICO","KICO3","KICO3-1","No",129.457741138705,51.6002452940475,12.4961940979502,30945.0259926576
"445","kico3-1dry.xyz","KICO","KICO3","KICO3-1","Yes",96.867553223225,44.6769612004557,29.3527386997216,45858.5265945341
"446","kico3-2.xyz","KICO","KICO3","KICO3-2","No",144.369463707637,59.2820988136476,14.5836685622062,43516.1133500476
"447","kico3-2dry.xyz","KICO","KICO3","KICO3-2","Yes",115.157541924085,49.5435183295609,20.7268142648178,41945.132525343
"448","laha1-1.xyz","LAHA","LAHA1","LAHA1-1","No",77.1399991010179,34.5405337650787,15.450601979855,13834.5153945871
"449","laha1-1dry.xyz","LAHA","LAHA1","LAHA1-1","Yes",64.917191019521,20.242218495185,14.3548212262995,7295.62891008895
"450","laha1-2.xyz","LAHA","LAHA1","LAHA1-2","No",98.6800519131704,36.9780802965119,10.503105364008,11433.9366327014
"451","laha1-2dry.xyz","LAHA","LAHA1","LAHA1-2","Yes",69.6246957247681,30.5607736785617,21.9575012529221,15677.9411526635
"452","laha2-1.xyz","LAHA","LAHA2","LAHA2-1","No",119.186267477706,41.1270066057549,20.3996151692831,37478.5603619313
"453","laha2-1dry.xyz","LAHA","LAHA2","LAHA2-1","Yes",115.398819507498,24.7693999230607,20.7205741247743,22577.0975788017
"454","laha2-2.xyz","LAHA","LAHA2","LAHA2-2","No",121.719500177088,38.4825591800176,9.59877178590295,18608.7634261837
"455","laha2-2dry.xyz","LAHA","LAHA2","LAHA2-2","Yes",103.073376302159,27.4146024654272,22.0134878608382,19989.995666089
"456","laha3-1.xyz","LAHA","LAHA3","LAHA3-1","No",120.987861589017,37.2529354617944,12.6161150430437,23272.40234887
"457","laha3-1dry.xyz","LAHA","LAHA3","LAHA3-1","Yes",91.1538625637385,25.4667843559166,12.5780735849836,11824.6351869066
"458","laha3-2.xyz","LAHA","LAHA3","LAHA3-2","No",100.900844949713,32.5266987656261,9.49868842339113,12869.5729065071
"459","laha3-2dry.xyz","LAHA","LAHA3","LAHA3-2","Yes",86.2543666516539,20.5606705449356,12.4321525761118,9080.28939608087
"460","leel1-1.xyz","LEEL","LEEL1","LEEL1-1","No",54.885667392678,25.7888867262318,6.9760914514598,3491.03872576747
"461","leel1-1dry.xyz","LEEL","LEEL1","LEEL1-1","Yes",51.3189911405857,23.583974536009,12.1689650400497,5642.7961640423
"462","leel1-2.xyz","LEEL","LEEL1","LEEL1-2","No",42.8331247282642,23.1932509349753,7.75531272004377,2553.79379989299
"463","leel1-2dry.xyz","LEEL","LEEL1","LEEL1-2","Yes",40.2575760526397,22.3537213725426,8.39110868668094,2918.35348330627
"464","leel2-1.xyz","LEEL","LEEL2","LEEL2-1","No",65.3961022295973,31.429593144981,10.9657586042049,6378.11118993645
"465","leel2-1dry.xyz","LEEL","LEEL2","LEEL2-1","Yes",63.0195025527423,29.5183184311381,12.956885226232,8323.71040937644
"466","leel2-2.xyz","LEEL","LEEL2","LEEL2-2","No",78.841135987731,41.0890695819387,15.2294217693499,16523.4397023346
"467","leel2-2dry.xyz","LEEL","LEEL2","LEEL2-2","Yes",73.2674929720562,39.242199607196,16.9030139823455,18667.413275246
"468","leel3-1.xyz","LEEL","LEEL3","LEEL3-1","No",77.3298727328853,37.5187394818066,8.55276163002891,9217.27316522753
"469","leel3-1dry.xyz","LEEL","LEEL3","LEEL3-1","Yes",70.2915013257924,37.3244835438349,17.4633050835727,16504.4629794394
"470","leel3-2.xyz","LEEL","LEEL3","LEEL3-2","No",63.5467853613021,24.3042335114865,10.8522220453379,5995.46853095808
"471","leel3-2dry.xyz","LEEL","LEEL3","LEEL3-2","Yes",60.9942537843446,23.0102656139953,14.1536055662193,6694.05484246755
"472","luca1-1.xyz","LUCA","LUCA1","LUCA1-1","No",130.134596134217,63.7006708991329,11.8588200144255,38417.1069536601
"473","luca1-1dry.xyz","LUCA","LUCA1","LUCA1-1","Yes",111.636979273729,55.096859704543,26.234859874636,58292.6684633452
"474","luca1-2.xyz","LUCA","LUCA1","LUCA1-2","No",114.977967038117,64.0738027558237,21.3363584966813,51738.0362677439
"475","luca1-2dry.xyz","LUCA","LUCA1","LUCA1-2","Yes",87.1583833230051,57.5396117090838,25.9842736468504,45975.6597089661
"476","luca2-1.xyz","LUCA","LUCA2","LUCA2-1","No",117.330294955806,63.3440981078884,20.8435970197506,54090.133652578
"477","luca2-1dry.xyz","LUCA","LUCA2","LUCA2-1","Yes",103.828552429231,45.5579710451275,27.3902579295985,50576.1570581854
"478","luca2-2.xyz","LUCA","LUCA2","LUCA2-2","No",113.961115674694,61.0881324458267,14.2692653245418,31624.7481546228
"479","luca2-2dry.xyz","LUCA","LUCA2","LUCA2-2","Yes",97.8260801356711,55.9501776779183,25.1693080820844,48682.0337185778
"480","luca3-1.xyz","LUCA","LUCA3","LUCA3-1","No",116.433949933801,73.5461505202372,21.9222898520112,64620.6113444595
"481","luca3-1dry.xyz","LUCA","LUCA3","LUCA3-1","Yes",101.238471764894,53.6757889449315,29.4218879862578,52115.0933790278
"482","luca3-2.xyz","LUCA","LUCA3","LUCA3-2","No",83.2246126806023,54.9912423977562,10.4110428077408,18374.3095560762
"483","luca3-2dry.xyz","LUCA","LUCA3","LUCA3-2","Yes",66.4970738249315,41.6242261255809,20.6559749693394,20389.5113032259
"484","lugr1-1.xyz","LUGR","LUGR1","LUGR1-1","No",108.185090290236,85.8579457493171,29.0483340737471,108790.913375634
"485","lugr1-1dry.xyz","LUGR","LUGR1","LUGR1-1","Yes",102.207798552675,82.5815737425065,23.920715284767,77374.0587337587
"486","lugr1-2.xyz","LUGR","LUGR1","LUGR1-2","No",120.221346587431,83.2534375228195,23.5279293520976,87948.8014632876
"487","lugr1-2dry.xyz","LUGR","LUGR1","LUGR1-2","Yes",116.321236962559,73.599118079646,26.1586697537772,82391.6887694185
"488","lugr2-1.xyz","LUGR","LUGR2","LUGR2-1","No",131.975976512148,99.26233867116,32.5622314644726,141018.246947099
"489","lugr2-1dry.xyz","LUGR","LUGR2","LUGR2-1","Yes",113.305210345137,91.0038514677327,23.5421639043869,114217.594969673
"490","lugr2-2.xyz","LUGR","LUGR2","LUGR2-2","No",124.055434772663,91.0591232904613,37.9945884532442,145579.020306815
"491","lugr2-2dry.xyz","LUGR","LUGR2","LUGR2-2","Yes",124.957543468609,78.7981157751583,19.7886969215821,85618.7986709984
"492","lugr3-1.xyz","LUGR","LUGR3","LUGR3-1","No",130.216369409089,103.371513232645,20.5374294388256,127210.413128894
"493","lugr3-1dry.xyz","LUGR","LUGR3","LUGR3-1","Yes",124.660589974859,85.5758516413179,31.2576913189105,136743.202410203
"494","lugr3-2.xyz","LUGR","LUGR3","LUGR3-2","No",106.284887447038,87.1253276942546,37.9876655690992,114174.226181672
"495","lugr3-2dry.xyz","LUGR","LUGR3","LUGR3-2","Yes",99.5522345109719,81.7392469068463,22.0112267390759,63694.5303503085
"496","maac1-1.xyz","MAAC","MAAC1","MAAC1-1","No",66.39159522638,21.791927376218,10.6930297475517,4485.97108524188
"497","maac1-1dry.xyz","MAAC","MAAC1","MAAC1-1","Yes",67.7192436450752,22.5470845477475,11.3429160892567,6204.49244845605
"498","maac1-2.xyz","MAAC","MAAC1","MAAC1-2","No",56.6109956811185,22.2967097817963,7.43359630592215,3942.84971127173
"499","maac1-2dry.xyz","MAAC","MAAC1","MAAC1-2","Yes",58.8560910727668,21.4881015726662,7.08681657580789,3882.77157323673
"500","maac1-3.xyz","MAAC","MAAC1","MAAC1-3","No",62.3783175122681,18.5121053364805,14.7553092980232,5773.97934696848
"501","maac1-3dry.xyz","MAAC","MAAC1","MAAC1-3","Yes",60.7440568909893,15.2898958711284,14.4833762776573,5048.5176365552
"502","maac2-1.xyz","MAAC","MAAC2","MAAC2-1","No",68.0920205498161,27.879688723013,14.0529442368212,9249.78402928113
"503","maac2-1dry.xyz","MAAC","MAAC2","MAAC2-1","Yes",75.2835740617161,25.1791067582512,14.087359993694,11471.8471703104
"504","maac2-2.xyz","MAAC","MAAC2","MAAC2-2","No",55.4035990878217,25.929921733489,15.4756843621848,7042.32834538018
"505","maac2-2dry.xyz","MAAC","MAAC2","MAAC2-2","Yes",57.84832118336,23.3463851190789,15.4718803953372,6799.47649641765
"506","maac3-1.xyz","MAAC","MAAC3","MAAC3-1","No",87.3560447492938,27.6914067704837,19.0129774799219,16472.9462336396
"507","maac3-1dry.xyz","MAAC","MAAC3","MAAC3-1","Yes",84.208639550794,26.756403669775,13.6276899567059,13746.0281732532
"508","maac3-2.xyz","MAAC","MAAC3","MAAC3-2","No",60.9050714630639,19.5273777405608,11.6545377966266,4908.37470738457
"509","maac3-2dry.xyz","MAAC","MAAC3","MAAC3-2","Yes",56.8746141900977,17.9482786257547,9.93821533318662,4599.50189230798
"510","mabr2-1.xyz","MABR","MABR2","MABR2-1","No",55.0152441599984,18.9439788209992,6.54152768985517,2476.25612771565
"511","mabr2-1dry.xyz","MABR","MABR2","MABR2-1","Yes",46.201520929096,20.229728889366,13.4103315494353,4123.25768127993
"512","mabr2-2.xyz","MABR","MABR2","MABR2-2","No",59.3040113158869,21.6464361017057,6.89155614894475,3646.79806036129
"513","mabr2-2dry.xyz","MABR","MABR2","MABR2-2","Yes",47.0504570351103,18.01220448345,12.7394680889398,4723.26520956954
"514","mabr3-1.xyz","MABR","MABR3","MABR3-1","No",60.3556247014747,24.9289517525904,10.0501678269388,5965.22257867151
"515","mabr3-1dry.xyz","MABR","MABR3","MABR3-1","Yes",61.5344207195702,26.2856036738597,3.66114418905166,3002.00613988173
"516","mabr3-2.xyz","MABR","MABR3","MABR3-2","No",42.741460976931,26.1374822625074,7.46657165521617,4304.58330443091
"517","mabr3-2dry.xyz","MABR","MABR3","MABR3-2","Yes",42.1927527849721,28.0275924598669,3.35988469953893,1873.23727408759
"518","mael1-1.xyz","MAEL","MAEL1","MAEL1-1","No",86.3591612023302,27.3253329558669,32.508975392414,26611.2375756051
"519","mael1-1dry.xyz","MAEL","MAEL1","MAEL1-1","Yes",87.7850687466876,17.026908809917,12.7726458832394,9891.50667052466
"520","mael1-2.xyz","MAEL","MAEL1","MAEL1-2","No",58.9737757812864,15.8242487013841,19.6069567941329,6706.51946171537
"521","mael1-2dry.xyz","MAEL","MAEL1","MAEL1-2","Yes",59.3992582832139,14.386589572558,12.7645411728809,3863.9222557804
"522","mael2-1.xyz","MAEL","MAEL2","MAEL2-1","No",73.5425490729912,24.9443812518127,15.389694264567,11036.4079456089
"523","mael2-1dry.xyz","MAEL","MAEL2","MAEL2-1","Yes",78.0107302981867,17.1730614613185,11.4955232402452,5112.63640762675
"524","mael2-2.xyz","MAEL","MAEL2","MAEL2-2","No",68.4433941798688,21.0543206282084,11.7495745086502,5755.62310734267
"525","mael2-2dry.xyz","MAEL","MAEL2","MAEL2-2","Yes",67.7965711981444,16.5687427038778,12.5235977999656,4981.99984417273
"526","mael3-1.xyz","MAEL","MAEL3","MAEL3-1","No",86.6508469563815,25.2817034532724,16.2091643453729,13434.1372552899
"527","mael3-1dry.xyz","MAEL","MAEL3","MAEL3-1","Yes",88.3938521443694,13.6614570509831,12.1650081865301,6676.72847432451
"528","mael3-2.xyz","MAEL","MAEL3","MAEL3-2","No",84.4311973990167,23.4790519456574,16.7289080374082,11061.6572314656
"529","mael3-2dry.xyz","MAEL","MAEL3","MAEL3-2","Yes",85.7390771626757,12.32343158829,11.7907585302658,5253.00142088248
"530","magu1-1.xyz","MAGU","MAGU1","MAGU1-1","No",51.3748493396517,31.2370699158487,5.67170783918884,3718.08344150989
"531","magu1-1dry.xyz","MAGU","MAGU1","MAGU1-1","Yes",49.004804112946,30.6552316514665,14.0376554170269,6007.24321871331
"532","magu1-2.xyz","MAGU","MAGU1","MAGU1-2","No",55.4874873999193,28.0319443269328,12.8551204015407,6861.44664204381
"533","magu1-2dry.xyz","MAGU","MAGU1","MAGU1-2","Yes",49.65790013027,21.8361873035296,13.362693735312,6672.50302365764
"534","magu2-1.xyz","MAGU","MAGU2","MAGU2-1","No",62.6659852250385,35.8261516730515,10.8192857815901,8623.50437017832
"535","magu2-1dry.xyz","MAGU","MAGU2","MAGU2-1","Yes",59.7881631085585,34.9607019186986,13.4464299733812,12828.115137555
"536","magu2-2.xyz","MAGU","MAGU2","MAGU2-2","No",43.2707739243953,25.604097530936,6.02698456407497,2583.49285937974
"537","magu2-2dry.xyz","MAGU","MAGU2","MAGU2-2","Yes",35.9356763614677,26.221148088973,16.1222110286628,4856.76718881134
"538","magu3-1.xyz","MAGU","MAGU3","MAGU3-1","No",39.0664819724358,25.1241666429373,6.77908396309554,2359.27532157731
"539","magu3-1dry.xyz","MAGU","MAGU3","MAGU3-1","Yes",34.1682744353357,24.8510876267531,11.0161418042547,3783.63470919214
"540","magu3-2.xyz","MAGU","MAGU3","MAGU3-2","No",45.2165533020772,27.0071224295951,6.34001487935174,2975.49494925193
"541","magu3-2dry.xyz","MAGU","MAGU3","MAGU3-2","Yes",43.9866449572536,22.8211414454784,9.47408906355121,4191.86037340268
"542","mial1-1.xyz","MIAL","MIAL1","MIAL1-1","No",109.576893950228,48.1527117321115,8.44643883901387,18572.8903996928
"543","mial1-1dry.xyz","MIAL","MIAL1","MIAL1-1","Yes",78.0307630866436,36.0659129546105,21.1078961036204,17146.1447260641
"544","mial1-2.xyz","MIAL","MIAL1","MIAL1-2","No",131.275750423452,60.8600677707425,19.7217735374538,54032.2545560555
"545","mial1-2dry.xyz","MIAL","MIAL1","MIAL1-2","Yes",93.1950716985044,53.3067318934898,42.5439501443282,57669.6021359202
"546","mial2-1.xyz","MIAL","MIAL2","MIAL2-1","No",107.645927181728,49.9834227831362,11.318801566696,27435.3956982798
"547","mial2-1dry.xyz","MIAL","MIAL2","MIAL2-1","Yes",108.173698300097,23.3844080636092,19.6519333395601,17764.4307283641
"548","mial2-2.xyz","MIAL","MIAL2","MIAL2-2","No",88.9210923027596,45.595959040273,14.7309358222895,18494.7783858021
"549","mial2-2dry.xyz","MIAL","MIAL2","MIAL2-2","Yes",83.3894024147495,33.9687984854649,19.7791969342106,18254.5453116534
"550","mial3-1.xyz","MIAL","MIAL3","MIAL3-1","No",106.423649779218,52.1502333287874,17.7920509493713,44831.258654161
"551","mial3-2.xyz","MIAL","MIAL3","MIAL3-2","No",88.5167188799927,45.744408125694,9.38805251190883,14883.4813861054
"552","mial3-2dry.xyz","MIAL","MIAL3","MIAL3-2","Yes",83.2230186126708,36.613131298145,13.1624694216347,15297.0348522532
"553","mili1-1.xyz","MILI","MILI1","MILI1-1","No",79.1007903145095,37.7753587645577,8.06581797996875,9280.34674497197
"554","mili1-1dry.xyz","MILI","MILI1","MILI1-1","Yes",62.6378869637979,25.8617478850499,10.9868159613664,8692.55591581286
"555","mili1-2.xyz","MILI","MILI1","MILI1-2","No",57.5283545605466,30.6867775210474,8.2696630829131,5902.20244116643
"556","mili1-2dry.xyz","MILI","MILI1","MILI1-2","Yes",51.7703188978388,17.604802860637,10.1391323778869,3516.1031210918
"557","mili2-1.xyz","MILI","MILI2","MILI2-1","No",57.073171943314,22.4250438945744,10.6472459519284,5267.56901613776
"558","mili2-1dry.xyz","MILI","MILI2","MILI2-1","Yes",56.0615538842227,24.5424029628605,9.72797912067973,5641.61746900655
"559","mili2-2.xyz","MILI","MILI2","MILI2-2","No",58.908444333961,29.2425652431741,5.96289459573446,4366.40101135579
"560","mili3-1.xyz","MILI","MILI3","MILI3-1","No",69.1966577418958,31.7792918968034,7.26205078431607,5878.76772046364
"561","mili3-1dry.xyz","MILI","MILI3","MILI3-1","Yes",59.0077088944995,28.2004153731952,16.5648789435,9191.75434165798
"562","mili3-2.xyz","MILI","MILI3","MILI3-2","No",48.6291940271453,20.1081122586286,4.32236360469957,1961.95103435546
"563","mili3-2dry.xyz","MILI","MILI3","MILI3-2","Yes",38.6782504904669,16.6741316826958,7.81581797480719,2139.87454274625
"564","mise1-1.xyz","MISE","MISE1","MISE1-1","No",115.533195092843,34.1804194309161,38.063455832636,30976.7464636998
"565","mise1-1dry.xyz","MISE","MISE1","MISE1-1","Yes",88.3480023506177,32.9050046104857,10.8643582355418,10166.0622204435
"566","mise1-2.xyz","MISE","MISE1","MISE1-2","No",84.2125432177989,34.0486616141057,13.5992833941661,12573.0566133025
"567","mise1-2dry.xyz","MISE","MISE1","MISE1-2","Yes",86.5448288023038,28.1415193546042,7.34846379982005,7644.80442714355
"568","mise2-1.xyz","MISE","MISE2","MISE2-1","No",129.914871265169,33.6915903537885,11.9353447358626,15470.1612081844
"569","mise2-1dry.xyz","MISE","MISE2","MISE2-1","Yes",95.0580597880375,26.0963639145276,14.1731523386347,11476.9914188753
"570","mise2-2.xyz","MISE","MISE2","MISE2-2","No",116.369811727567,35.8818186501897,14.8095076071022,17537.2656995266
"571","mise2-2dry.xyz","MISE","MISE2","MISE2-2","Yes",95.1792983172143,31.1415454109264,15.9520543752147,17071.9717529592
"572","mise3-1.xyz","MISE","MISE3","MISE3-1","No",74.5675223606386,22.1479079555944,12.8808234022349,6015.17413868499
"573","mise3-1dry.xyz","MISE","MISE3","MISE3-1","Yes",65.465403615564,18.3514381754712,6.58860002233875,3448.21877491959
"574","mise3-2.xyz","MISE","MISE3","MISE3-2","No",85.9351053263589,26.8637425056812,19.0073269186311,12063.919339132
"575","mise3-2dry.xyz","MISE","MISE3","MISE3-2","Yes",74.7798141857218,24.2465166586077,6.233203319047,5402.78955911663
"576","myfa1-1.xyz","MYFA","MYFA1","MYFA1-1","No",50.5501605119963,14.321989671016,3.80648775504166,1126.9408663305
"577","myfa1-1dry.xyz","MYFA","MYFA1","MYFA1-1","Yes",38.9063264747376,21.8389684731044,12.9129644210501,3754.47664077224
"578","myfa1-2.xyz","MYFA","MYFA1","MYFA1-2","No",32.891092455952,12.6645784844398,3.97920623983776,615.262897090781
"579","myfa2-1.xyz","MYFA","MYFA2","MYFA2-1","No",57.9529658155915,18.7883484405577,8.56407073933063,3749.52086553853
"580","myfa2-1dry.xyz","MYFA","MYFA2","MYFA2-1","Yes",44.7051754625091,16.4978276018157,9.26448450771017,2866.72167492569
"581","myfa2-2.xyz","MYFA","MYFA2","MYFA2-2","No",59.6959106674437,15.5212317370406,5.2110431126681,1824.03034648924
"582","myfa2-2dry.xyz","MYFA","MYFA2","MYFA2-2","Yes",54.6133048535636,13.0317866927504,8.99143601808373,2175.15963947316
"583","myfa3-1.xyz","MYFA","MYFA3","MYFA3-1","No",52.6903838152567,20.8347680202879,8.06224698896343,3315.72133416359
"584","myfa3-1dry.xyz","MYFA","MYFA3","MYFA3-1","Yes",52.0063469612409,15.7399569226916,7.78130649381593,2481.80576246569
"585","myfa3-2.xyz","MYFA","MYFA3","MYFA3-2","No",49.9918633724775,19.1958813470073,8.33172531602757,2913.5520145741
"586","myfa3-2dry.xyz","MYFA","MYFA3","MYFA3-2","Yes",46.5901257746684,18.4646557025934,7.97693881755786,2710.08824784583
"587","myfe1-1.xyz","MYFE","MYFE1","MYFE1-1","No",110.404039805975,30.1111281491003,12.7267868319337,13643.4358327714
"588","myfe1-1dry.xyz","MYFE","MYFE1","MYFE1-1","Yes",106.864621098295,30.7813143883446,11.2492521555198,13339.0566239678
"589","myfe1-2.xyz","MYFE","MYFE1","MYFE1-2","No",106.195945405504,29.7902217671299,8.20350938234534,8618.39793050135
"590","myfe1-2dry.xyz","MYFE","MYFE1","MYFE1-2","Yes",97.5053027917852,24.8856892020333,9.08089952464949,8507.76145178117
"591","myfe2-1.xyz","MYFE","MYFE2","MYFE2-1","No",95.2082706202578,26.9285621173837,9.46780152216853,7459.34694789685
"592","myfe2-1dry.xyz","MYFE","MYFE2","MYFE2-1","Yes",82.0456282248755,25.2630462854317,15.7944992222394,10864.0934704764
"593","myfe2-2.xyz","MYFE","MYFE2","MYFE2-2","No",69.4495892360472,22.3744801984397,7.38826403757724,4171.81854099239
"594","myfe2-2dry.xyz","MYFE","MYFE2","MYFE2-2","Yes",55.3876182436712,22.7897811460698,10.8472321152151,4478.94339350399
"595","myfe3-1.xyz","MYFE","MYFE3","MYFE3-1","No",113.764363460757,30.2977686674204,9.68972297115021,12646.6860874584
"596","myfe3-1dry.xyz","MYFE","MYFE3","MYFE3-1","Yes",88.7646788484,39.6566723145274,28.9444186971627,28612.5605147641
"597","myfe3-2.xyz","MYFE","MYFE3","MYFE3-2","No",120.912397403535,35.4196598203378,8.89000297890376,16666.2837807598
"598","myfe3-2dry.xyz","MYFE","MYFE3","MYFE3-2","Yes",101.853132236634,33.9076619067897,25.6430522268425,28493.9752331347
"599","mygu1-1.xyz","MYGU","MYGU1","MYGU1-1","No",101.564414602191,62.4703568820931,19.9452528757868,49217.9954223759
"600","mygu1-1dry.xyz","MYGU","MYGU1","MYGU1-1","Yes",102.416890585315,35.9199979882903,20.5020852145867,28411.130555396
"601","mygu1-2.xyz","MYGU","MYGU1","MYGU1-2","No",116.297325107441,71.7570189050611,19.9994635242487,63775.196850416
"602","mygu1-2dry.xyz","MYGU","MYGU1","MYGU1-2","Yes",111.020035615157,44.9011575184413,30.6236298621785,46964.652143354
"603","mygu2-1.xyz","MYGU","MYGU2","MYGU2-1","No",96.7480042511397,57.7919843549105,16.3098109127177,28840.8707537024
"604","mygu2-1dry.xyz","MYGU","MYGU2","MYGU2-1","Yes",81.7028181049083,56.9710053342971,27.9959084963868,43948.3670851183
"605","mygu2-2.xyz","MYGU","MYGU2","MYGU2-2","No",91.3771914104041,42.3081959970805,11.0578240805816,18270.3929962044
"606","mygu2-2dry.xyz","MYGU","MYGU2","MYGU2-2","Yes",84.4578757078788,40.243593216295,15.2045981674055,17659.2812471214
"607","mygu3-1.xyz","MYGU","MYGU3","MYGU3-1","No",80.5531272787009,36.2195749779837,8.56508426819059,9048.71211121574
"608","mygu3-1dry.xyz","MYGU","MYGU3","MYGU3-1","Yes",76.645183673027,21.2919880000235,12.6215257484208,6814.0278192328
"609","mygu3-2.xyz","MYGU","MYGU3","MYGU3-2","No",70.0671271133013,32.5366868520626,5.22895699170702,4791.18649180353
"610","mygu3-2dry.xyz","MYGU","MYGU3","MYGU3-2","Yes",69.423509281183,18.4857145624258,11.283203123254,5345.91004483854
"611","myli1-1.xyz","MYLI","MYLI1","MYLI1-1","No",84.4905772803499,31.9886866353611,13.7653404396614,11609.770508781
"612","myli1-1dry.xyz","MYLI","MYLI1","MYLI1-1","Yes",134.044514135416,56.3472568586367,23.1003890758352,69188.9417694507
"613","myli1-2.xyz","MYLI","MYLI1","MYLI1-2","No",76.9840686518339,26.9039620047364,8.81227279166389,7694.37269669696
"614","myli2-1.xyz","MYLI","MYLI2","MYLI2-1","No",104.945632909855,30.4755975947481,18.6153886047432,20448.4903309817
"615","myli2-1dry.xyz","MYLI","MYLI2","MYLI2-1","Yes",102.443560800421,34.7807817486427,25.6103004529282,34310.9830768372
"616","myli2-2.xyz","MYLI","MYLI2","MYLI2-2","No",114.558195530271,27.5095471065873,10.0406554871525,10209.1948839319
"617","myli2-2dry.xyz","MYLI","MYLI2","MYLI2-2","Yes",107.94350372082,29.8208829317523,27.1177388273237,24426.0419424939
"618","myli3-1.xyz","MYLI","MYLI3","MYLI3-1","No",121.643165527377,38.3885759707204,36.961883168902,59742.4614297259
"619","myli3-1dry.xyz","MYLI","MYLI3","MYLI3-1","Yes",106.312386596226,36.0999571703847,26.3494530858002,45304.9605189796
"620","myli3-2.xyz","MYLI","MYLI3","MYLI3-2","No",123.953310880833,36.6328009570001,21.1151253727843,31627.3625013185
"621","myli3-2dry.xyz","MYLI","MYLI3","MYLI3-2","Yes",127.192397977312,32.6801611316571,16.1086799704039,25828.6541055405
"622","mymu1-1.xyz","MYMU","MYMU1","MYMU1-1","No",53.873159274141,23.203784824468,8.91327732098425,3876.50474219694
"623","mymu1-1dry.xyz","MYMU","MYMU1","MYMU1-1","Yes",34.8489218950619,18.7161875158046,23.8846577717406,5124.62058772375
"624","mymu1-2.xyz","MYMU","MYMU1","MYMU1-2","No",46.3783301064333,23.133158523591,7.36704157118151,2757.10649428897
