"","Species","sample","IndCode","shade","Date","time","LitterDepth1","LitterDepth2","LitterDepth3","Average.Litter.Depth","FlameHeight1","FlameHeight2","FlameHeight3","Average.Flame.Height","Original.Mass","FinalMass.g.","PercentCombustion","HeatFlux_SBG01_Max","Heatflux_flat_Max","Temp_C_15_10_Max","Temp_C_30_10_Max","Temp_C_45_10_Max","Temp_C_30_5_Max","Temp_C_30_20_Max","Temp_C_IR_Max","ROS1mmin.1","ROS2mmin.1","count15","count30","Count45","Fuel.load..kg.m2.","Mean.ROS.mmin.1","Mean.ROS.ms.1","Fireline.intensity.kWm.1","Comments","success","litter_spec_vol","litter_bulk_density","log_litter_spec_vol","Carbon","Nitrogen","Al.Conc.","All_ash","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","particle_volume","volume_ratio","hull_specific_vol","prismatic_volume","rectangular_volume","S1","C1","C1H","C1Hfresh","C1H_new","S2","C2","C2H","C2Hfresh","C2H_new","S3","C3","C3H","C3Hfresh","packing_ratio","FG","accumulator"
"208","BYIN",1,"BYIN1","","7/12/2019","9:07",2.2,2,2.1,2.1,0,0,0,0,150,148,0.013333333,0,0.138,22.5,19.12,17.46,19.15,18.28,36.72,0,0,0,0,0,1,0,0,0,"",FALSE,21,0.0476190476190476,3.04452243772342,NA,NA,NA,NA,7.865,2.85333333333333,0.498333333333333,0.293333333333333,0.413333333333333,7.44,2.65333333333333,1.06,0.18,0.252833333333333,15.97333723,62.2746044783333,74.608494942817,29.4832760450233,7.05743556661832,6215.97989045569,71.8231653509608,29.0350185362935,10.7269121859985,8.70346484025716,0.473971214576667,13409.9684782562,32.0383720244252,7.73370018385,11.0592276666667,3.94195288986614,0.269302775013232,0.0506822041489628,0.463073714475974,0.000131924057596646,4.42438836697706,0.240693478421181,0.0450542351854063,0.387967743319091,0.000131924057596646,7.44,0.14363419573508,0.0268438581937572,0.233847290630802,0.0892685214383024,NA,NA
"209","MYMU",2,"MYMU2","","7/12/2019","9:16",4.1,4,4,4.033333333,11.5,4.5,0,5.333333333,150,104.3,0.304666667,4.44,0.905,485.2,96.6,25.66,146.5,48.93,464.5,0,0,325,0,0,1,0,0,0,"STOPPED HALFWAY",FALSE,40.33333333,0.0247933884318011,3.69717825684599,47.4433333333333,1.67333333333333,92,335.026,5.66,2.7,1.01,0.171666666666667,0.44,5.000815365,2.45360312533333,1.1980776295,0.153333333333333,0.108166666666667,10.4091309148333,95.4932769683333,52.1070209740871,27.4159480040409,8.57301177213692,4334.44133712451,45.5121671743024,26.3898373721437,14.0831875401646,5.84723435490867,0.177307662123833,24359.3040991956,53.4883132246299,10.5943226592683,15.5023985,3.21078681965058,0.380273657487392,0.0556464092250287,0.505012898483246,0.000172784310527078,3.49776252025083,0.373674345967997,0.0519560873183072,0.415138348320651,0.000172784310527078,5.000815365,0.266088567245407,0.0365781722427588,0.286631975511533,0.0406415199288513,"F",FALSE
"210","GUNI",2,"GUNI2","","7/12/2019","9:36",9.5,9.6,9.2,9.433333333,45,47.5,55,49.16666667,150,10.4,0.930666667,25.53,17.8,462.9,384.9,497.3,617.9,276.4,553.2,0.194,0.267,224,410,545,1,0.2305,0.003841667,66.57944351,"",TRUE,94.33333333,0.0106007067141555,4.54683460893979,46.3166666666667,2.44333333333333,171.666666666667,675.093666666667,12.38,3.36833333333333,1.035,0.176666666666667,0.491666666666667,9.58166666666667,2.9,1.95,0.146666666666667,0.216166666666667,27.9657146783333,131.231252216667,116.468973483023,33.8646631305154,12.3252416042522,19059.286462703,80.7406103495082,31.3393201537011,24.9394424990826,21.0737182360728,0.486744080278333,38863.8848493128,98.7014124409209,29.0900322622833,43.820154,5.26734852387631,0.368842248092867,0.0520876972189128,0.501944648874114,0.000143604161588318,5.18150405510853,0.39530150896761,0.054076059235057,0.410187452841229,0.000143604161588318,9.58166666666667,0.235453274256725,0.031404276009372,0.21403806987539,0.0238696896216591,"F",FALSE
"211","STCA",2,"STCA2","","7/12/2019","9:52",9,9.5,8.2,8.9,67.5,60,62.5,63.33333333,150,7.4,0.950666667,57.72,25.82,506.1,547.7,591.6,616.4,651.7,717.3,0.303,0.31,158,277,393,1,0.3065,0.005108333,90.43443242,"",TRUE,89,0.0112359550561798,4.48863636973214,49.17,1.47,221.666666666667,548.962666666667,9.36833333333333,3.555,2,0.301666666666667,0.961666666666667,8.885,1.39833333333333,1.32833333333333,0.203333333333333,0.360166666666667,29.09984622,81.4279327766667,85.1639402736639,40.9305935923696,16.7380850562787,20680.2230435094,80.9542227450664,17.9658406927968,14.5502690377746,8.56860677509581,0.87622465134,24369.6295810908,23.5986722978676,58.2429108729833,64.2600966666667,5.3923021058533,0.245679287278742,0.0375566523795125,0.506656725604309,5.38733825921044e-05,3.49550472267128,0.383669225812085,0.0588114329823233,0.479830057703072,5.38733825921044e-05,8.885,0.150247956145239,0.0229270290455427,0.29477638592619,0.0273351803838215,"S",FALSE
"212","RALA",1,"RALA1","yes","7/12/2019","10:05",2.8,3,2.6,2.8,0,0,0,0,150,144.8,0.034666667,0,0.138,33.47,23.42,20.94,23.47,22.62,41.74,0,0,0,0,0,1,0,0,0,"",FALSE,28,0.0357142857142857,3.3322045101752,52.76,1.4,97,199.208,8.15833333333333,1.72,0.588333333333333,0.215,0.46,7.72,1.435,1.02,0.155,0.1155,9.74686222683333,86.3487542783333,74.9833726475028,18.4277730361723,6.62151250043145,3784.84601635339,70.9839988495309,16.666205777964,10.6254264385044,4.57859004901555,0.21266105616,18385.6453102824,40.7336379668067,5.73445734830333,8.45595833333333,3.10302046205153,0.324829336875012,0.052480911911671,0.496230364859279,0.000148136084457471,3.32305767030925,0.302203925205567,0.0488183492927232,0.410763043018954,0.000148136084457471,7.72,0.13180100415651,0.0211645453290894,0.189483177312306,0.0657579023376623,"F",FALSE
"213","OCPU",2,"OCPU2","","7/12/2019","10:16",2.5,2.7,2.4,2.533333333,0,0,0,0,150,141.2,0.058666667,1.11,0.197,67.01,25.63,21.42,26.46,25.63,48.93,0,0,0,0,0,1,0,0,0,"",FALSE,25.33333333,0.0394736842157202,3.23212105148664,50.71,1.84,177.666666666667,496.134666666667,5.68166666666667,2.64666666666667,0.751666666666667,0.238333333333333,0.476666666666667,5.63333333333333,2.55833333333333,0.711666666666667,0.206666666666667,0.163,10.7642198081667,66.4973706066667,52.8050987210965,26.8995303675137,7.22948202873601,4154.03593384603,50.9369252251717,27.0515493845566,7.19465185906094,4.38595676005274,0.258535205707833,15760.3490871641,25.2631858658578,8.48530417489333,12.1802428333333,3.23676052577989,0.220776333614287,0.0486414684905706,0.487006512454437,0.000116950536465533,3.78969893412525,0.18864194352145,0.0415778278283297,0.40851135047815,0.000116950536465533,5.63333333333333,0.126819419686224,0.0280258017363727,0.278683837581654,0.0626094298696766,"G",FALSE
"214","BYLA",3,"BYLA3","","7/12/2019","10:26",9.5,9.6,9.2,9.433333333,45,35,37.5,39.16666667,150,9,0.94,42.17,18.47,592.6,623.1,650.5,584.7,476.1,623.9,0.209,0.147,247,419,664,1,0.178,0.002966667,51.93055067,"",TRUE,94.33333333,0.0106007067141555,4.54683460893979,NA,NA,NA,NA,11.6266666666667,4.17666666666667,1.50333333333333,0.235,0.955,10.605,3.78333333333333,1.58666666666667,0.185,0.416333333333333,34.12057692,82.4211148066667,107.715781125335,42.4503595977109,15.0211365379968,26100.6525046619,98.207484819395,39.6614997077327,17.9199219787495,26.2907320007973,0.78968339076,32748.9196931269,62.9436237866168,51.8527636779167,73.4198851666667,5.82151401300886,0.272592118714848,0.0506444926960969,0.504326236776985,0.000130488195262473,6.29870521538663,0.254069325483228,0.0469457253509859,0.4234906819373,0.000130488195262473,10.605,0.150602481588784,0.0281028959005402,0.255793763358438,0.0201069704303121,"F",NA
"215","MYLI",3,"MYLI3","","7/12/2019","10:43",7.1,6.5,6.4,6.666666667,25,30,30,28.33333333,150,23.2,0.845333333,22.19,11.09,511.5,488.4,637.2,643.5,288,645.9,0.16,0.151,382,607,846,1,0.1555,0.002591667,40.79749142,"",TRUE,66.66666667,0.01499999999925,4.19970507792993,43.2166666666667,1.25,88.6666666666667,323.609666666667,12.7666666666667,3.63166666666667,2.33,0.306666666666667,0.825,12.195,3.29166666666667,2.525,0.238333333333333,0.616166666666667,29.305547122,57.682812958,104.42915846342,31.9831950448589,18.2184443108179,23555.275391906,115.587272646039,37.9458079682147,23.6573122824582,39.8119162826604,0.859797506156,29812.1668494259,74.1440266437722,66.53961645138,105.744634666667,5.37204448047647,0.43138274773702,0.0637811920121298,0.5243496541228,0.000300969980172534,6.29576380739725,0.408921645673684,0.054867109516406,0.415252335617738,0.000300969980172534,12.195,0.210802797277918,0.0275366026773542,0.215519827230103,0.0209309644441901,"G",FALSE
"216","OUSP",3,"OUSP3","","7/12/2019","10:56",5.1,4.2,3.9,4.4,25,30,25,26.66666667,150,10.3,0.931333333,11.1,8.1,349.2,288.8,510.1,329.8,218.7,602.7,0.122,0.107,445,741,1078,1,0.1145,0.001908333,33.09677714,"",TRUE,44,0.0227272727272727,3.78418963391826,48.6666666666667,1.58666666666667,73,276.49,11.1566666666667,4.70833333333333,1.75,0.35,0.261666666666667,10.395,4.66,2.40833333333333,0.216666666666667,0.783333333333333,41.9101551283333,53.5185104066667,105.654687976248,49.9617118719894,17.1185532873138,37729.0057110554,99.4505577783327,49.480098834834,23.1156066634775,43.6068896740676,1.46788153257667,25575.1003504357,55.6971524321305,74.2691975783333,90.9768533333333,6.4605985256415,0.370673028266043,0.054323540772687,0.509170482414976,0.000160943397261207,6.90562580890569,0.344257893376799,0.0508453783850424,0.4577293700808,0.000160943397261207,10.395,0.236309734834836,0.0341429240063011,0.299081140175274,0.0425884390496131,"S",FALSE
"217","MISE",2,"MISE2","yes","7/12/2019","11:17",7.5,7.1,6.8,7.133333333,25,30,30,28.33333333,150,34.6,0.769333333,18.86,10.07,319.4,417.5,424.7,452,274.3,540.7,0.146,0.187,411,657,850,1,0.1665,0.002775,39.7561078,"",TRUE,71.33333333,0.0140186915894401,4.26736372630701,NA,NA,NA,NA,11.9216666666667,3.06,1.91,0.173333333333333,0.858333333333333,10.51,2.55333333333333,1.08,0.225,0.183,22.867349725,128.082903216667,101.088841498396,31.1356900850459,18.3826236484388,15772.7205770884,84.2292345099098,26.8137313541038,10.1933053484328,9.20180635890963,0.396925227653333,39036.0652097397,50.7928014653448,44.8348802213167,71.8137486666667,4.71924889706695,0.223672831126888,0.0433649894393445,0.520507100739031,8.33763527825069e-05,5.16759558247044,0.203990930709855,0.0396290885012592,0.407761313492096,8.33763527825069e-05,10.51,0.10034107760733,0.0195220671659047,0.206805731770705,0.030406406287106,"F",NA
"218","ERGR",3,"ERGR3","","7/12/2019","11:35",6,5.5,5.5,5.666666667,30,35,32.5,32.5,150,19.1,0.872666667,19.97,10.45,375.5,419.1,599,386.9,326.8,574.2,0.197,0.158,343,526,754,1,0.1775,0.002958333,48.07527939,"",TRUE,56.66666667,0.0176470588224913,4.03718614844098,48.06,1.29333333333333,92,404.033,10.29,4.725,2.34666666666667,0.366666666666667,0.548333333333333,9.345,4.625,2.47333333333333,0.308333333333333,0.632833333333333,40.18714782,64.5870670983333,101.43683955701,49.4711607895878,22.8397466650072,40895.7273481211,89.7001220567942,49.535047818758,26.8594119874348,44.288353757211,1.473178260275,27209.3371643337,69.5788564192637,96.7745905576833,116.1806945,6.3299781620781,0.389864072064237,0.0552767780093969,0.535116493805322,0.000171675719730472,6.53196795633002,0.389249794941865,0.0540837869252707,0.487496959645921,0.000171675719730472,9.345,0.289489349837192,0.0391146962562852,0.332946084532612,0.0410807428207876,"S",FALSE
"219","ERTO",3,"ERTO3","","7/12/2019","11:52",7.3,6.8,7.5,7.2,40,45,50,45,150,7.1,0.952666667,35.51,19.99,493.5,434.3,531.9,443.9,507.9,615.8,0.198,0.265,267,449,585,1,0.2315,0.003858333,68.44898886,"25 GRAMS ERTO 2",TRUE,72,0.0138888888888889,4.27666611901606,NA,NA,NA,NA,13.91,3.93833333333333,2.04166666666667,0.238333333333333,0.353333333333333,13.25,2.38833333333333,1.795,0.2,0.558666666666667,41.5663326366667,74.92175931,132.892132821627,40.2433081151967,21.3834005471493,43718.9876590174,127.293850360363,29.3525409874327,21.6102624063742,32.0473145385275,1.014041878695,43846.7406293913,55.6747630499523,82.3183792076333,110.529225666667,6.39295063550706,0.284144177348501,0.0486597652327677,0.541136699252637,0.000116037714363864,5.58364952055285,0.33193985237415,0.0561851172512425,0.469667906377341,0.000116037714363864,13.25,0.138163730524284,0.0235669433248085,0.249883541469741,0.0252098716859338,"S",NA
"220","OCMI",1,"OCMI1","","7/15/2019","8:39",5.4,5.3,6,5.566666667,32.5,37.5,40,36.66666667,150,14.4,0.904,19.98,10.44,481.8,319,572.1,402.5,302.6,542.6,0.133,0.265,235,505,641,1,0.199,0.003316667,55.83372187,"",TRUE,55.66666667,0.0179640718552117,4.01938152380853,49.21,2.14666666666667,197.666666666667,539.102666666667,12.1566666666667,3.03333333333333,1.60166666666667,0.216666666666667,0.555,11.03,2.80166666666667,1.82166666666667,0.156666666666667,0.332333333333333,30.2287209033333,90.881525765,111.871582724357,31.7006415856078,15.7634984412125,20303.8196595114,101.010848303799,31.9908326939152,17.8773743950956,22.0803657826467,0.653677760718333,30399.9108355162,66.7791330863277,51.6123657107833,64.4938483333333,5.46557081716918,0.344270441691583,0.0512947277407053,0.49220629015355,0.000136279152346902,5.52679692077175,0.346852654137235,0.051177247386239,0.446997758503878,0.000136279152346902,11.03,0.183031301696485,0.0261958863475586,0.221971185883055,0.0353341452267744,"F",FALSE
"221","MYFE",1,"MYFE1","","7/15/2019","8:57",8.4,7.4,7.6,7.8,22.5,35,62.5,40,150,11,0.926666667,17.76,21.91,335,430.5,616.8,365.2,402.4,499.3,0.096,0.288,339,715,840,1,0.192,0.0032,55.22043733,"",TRUE,78,0.0128205128205128,4.35670882668959,49.5,1.76666666666667,67.6666666666667,291.333666666667,11.2216666666667,2.63333333333333,0.786666666666667,0.22,1.075,9.65666666666667,2.49166666666667,1.93666666666667,0.156666666666667,0.173666666666667,19.5254089783333,113.277681686667,102.655767655346,29.1536367866353,9.39434795401313,10534.32818673,88.7368302406101,29.5473608738661,16.9265589902715,15.7160651146047,0.416911340615,24584.8586153085,84.6771544143877,15.5882675092833,23.7984116666667,4.37537219454651,0.42932393368799,0.0543583470920882,0.490716550448897,0.000165237372186628,4.88919348737256,0.389045686481685,0.048755526895177,0.39573812293536,0.000165237372186628,9.65666666666667,0.203973672312402,0.0250315395071316,0.19260901272092,0.0307774502151927,NA,FALSE
"222","GUVI",1,"GUVI1","","7/15/2019","9:18",15.2,14.9,16.5,15.53333333,80,102.5,90,90.83333333,150,7.9,0.947333333,64.37,29.97,668.8,606.1,638.3,670.5,491.1,752.6,0.783,0.414,109,155,242,1,0.5985,0.009975,175.9713823,"",TRUE,155.3333333,0.00643776824172484,5.04557334524294,NA,NA,NA,NA,17.3666666666667,7.16,1.14333333333333,0.201666666666667,4.83166666666667,15.6416666666667,5.73666666666667,1.84333333333333,0.18,0.534,66.5129613583333,134.138829666667,166.182587378994,75.1405922736181,21.1378476661328,73461.2566557971,139.014486831881,60.2937991494457,22.3716123333525,61.4780649676163,1.33218354829167,55037.6126652692,126.385857453626,77.7637291793667,140.746718333333,8.13530893048583,0.226604270415495,0.0480762673668103,0.509788701340763,0.000113651004166939,9.32746641323327,0.2057281010061,0.0423188845175719,0.374924374880866,0.000113651004166939,15.6416666666667,0.116797166085515,0.0251873480363055,0.243023260503082,0.0160604661785401,"F",NA
"223","BALO",1,"BALO1","","7/15/2019","9:32",11.8,12.2,11.9,11.96666667,60,62.5,67.5,63.33333333,150,10.3,0.931333333,37.73,22.16,492.2,458.7,544.1,572.1,505.8,695.8,0.444,0.434,151,232,315,1,0.439,0.007316667,126.895067,"",TRUE,119.6666667,0.00835654595867506,4.78471010009872,48.53,1.72333333333333,123.666666666667,455.412666666667,9.06,7.02,1.34666666666667,0.19,2.05833333333333,6.74333333333333,6.21,2.84833333333333,0.156666666666667,0.291833333333333,43.9675106316667,156.821708433333,75.7188994993533,72.4004136464676,14.0941994679838,33495.5905070276,67.8955042202078,56.8818353129047,27.2912514653796,40.8202287914337,0.856045790901667,36115.4689901403,142.44650901334,65.0995032534,90.7085345,6.53793475307109,0.430345576812414,0.0518423079415289,0.467185193150009,0.000140067877540146,6.39857677341074,0.45483908101231,0.0531427174851251,0.383436774739987,0.000140067877540146,6.74333333333333,0.472122728092884,0.0526830640539868,0.33794896352598,0.0245125733674476,"F",FALSE
"224","LUGR",2,"LUGR2","","7/15/2019","9:50",15.5,17,15.9,16.13333333,70,75,82.5,75.83333333,150,9.9,0.934,68.8,33.38,680.7,690.4,664.6,664.6,534.8,754,0.8,0.439,131,176,258,1,0.6195,0.010325,179.5821881,"",TRUE,161.3333333,0.00619834710871867,5.08347261784191,46.5566666666667,2.23,306.666666666667,1123.62466666667,12.4483333333333,9.24166666666667,2.74666666666667,0.256666666666667,0.751666666666667,11.7183333333333,8.29666666666667,2.335,0.19,0.783833333333333,88.83620226,114.145953695,120.156517503101,91.6549476934429,30.2763630585811,120786.936900567,113.500768969135,82.2162929355346,24.4465273204166,93.33997898406,2.23734725778333,56484.7232225929,119.077421361378,245.143310084133,317.923065333333,9.3967763192493,0.248003536691853,0.0479318527622734,0.525837282827051,0.000110667223948612,9.84250810470575,0.237180279536165,0.0457523196545106,0.460897623100487,0.000110667223948612,11.7183333333333,0.199835134398285,0.0386104511591353,0.397739815329621,0.0176923515711005,"G",FALSE
"225","CHLA",1,"CHLA1","","7/15/2019","10:04",3.5,3.5,3.5,3.5,27.5,30,30,29.16666667,150,45.3,0.698,11.1,6.708,436.4,347.7,449.4,407.6,337.9,510.1,0.159,0.135,232,459,725,1,0.147,0.00245,31.8454822,"",TRUE,35,0.0285714285714286,3.55534806148941,NA,NA,NA,NA,7.39,1.67166666666667,0.643333333333333,0.365,0.776666666666667,7.02333333333333,2.28833333333333,0.781666666666667,0.25,0.1135,8.567115483,76.2402754516667,70.0851053787125,16.7365918662854,7.60979874591459,3365.54496919419,59.4603886423078,13.0278157525222,8.81043533359774,2.81105311561535,0.312121956428667,10000.3717642623,25.5444470599837,6.619086762715,8.869366,2.89514731318455,0.266327576872958,0.0480524474014472,0.494783009048482,0.000118520423305772,3.54880106738538,0.275301784088222,0.0466867196659717,0.408881171839637,0.000118520423305772,7.02333333333333,0.112299674576649,0.0198702486875504,0.193489236729971,0.078570662411244,NA,NA
"226","BYIN",2,"BYIN2","","7/15/2019","10:17",4,4.1,3.9,4,9,0,0,3,150,130.5,0.13,0,0.197,146.3,30.61,26.42,30.61,32.25,55.43,0,0,0,0,0,1,0,0,0,"",FALSE,40,0.025,3.68887945411394,NA,NA,NA,NA,7.865,2.85333333333333,0.498333333333333,0.293333333333333,0.413333333333333,7.44,2.65333333333333,1.06,0.18,0.252833333333333,15.97333723,62.2746044783333,74.608494942817,29.4832760450233,7.05743556661832,6215.97989045569,71.8231653509608,29.0350185362935,10.7269121859985,8.70346484025716,0.473971214576667,13409.9684782562,32.0383720244252,7.73370018385,11.0592276666667,3.94195288986614,0.269302775013232,0.0506822041489628,0.463073714475974,0.000131924057596646,4.42438836697706,0.240693478421181,0.0450542351854063,0.387967743319091,0.000131924057596646,7.44,0.14363419573508,0.0268438581937572,0.233847290630802,0.0468659737551088,NA,NA
"227","MISE",3,"MISE3","yes","7/15/2019","10:32",5.5,5.2,5,5.233333333,0,0,0,0,150,147.5,0.016666667,0,0.177,32.69,25.15,23.47,26.83,25.15,38.5,0,0,0,0,0,1,0,0,0,"",FALSE,52.33333333,0.0191082802559942,3.9576335166165,NA,NA,NA,NA,11.9216666666667,3.06,1.91,0.173333333333333,0.858333333333333,10.51,2.55333333333333,1.08,0.225,0.183,22.867349725,128.082903216667,101.088841498396,31.1356900850459,18.3826236484388,15772.7205770884,84.2292345099098,26.8137313541038,10.1933053484328,9.20180635890963,0.396925227653333,39036.0652097397,50.7928014653448,44.8348802213167,71.8137486666667,4.71924889706695,0.223672831126888,0.0433649894393445,0.520507100739031,8.33763527825069e-05,5.16759558247044,0.203990930709855,0.0396290885012592,0.407761313492096,8.33763527825069e-05,10.51,0.10034107760733,0.0195220671659047,0.206805731770705,0.0414456748124272,"F",NA
"228","RALA",2,"RALA2","yes","7/15/2019","10:39",3.2,2.9,3,3.033333333,4,0,0,1.333333333,150,135.5,0.096666667,0,0.315,75.84,31.3,27.09,31.28,32.97,54.5,0,0,0,0,0,1,0,0,0,"",FALSE,30.33333333,0.0329670329706557,3.41224721773885,52.76,1.4,97,199.208,8.15833333333333,1.72,0.588333333333333,0.215,0.46,7.72,1.435,1.02,0.155,0.1155,9.74686222683333,86.3487542783333,74.9833726475028,18.4277730361723,6.62151250043145,3784.84601635339,70.9839988495309,16.666205777964,10.6254264385044,4.57859004901555,0.21266105616,18385.6453102824,40.7336379668067,5.73445734830333,8.45595833333333,3.10302046205153,0.324829336875012,0.052480911911671,0.496230364859279,0.000148136084457471,3.32305767030925,0.302203925205567,0.0488183492927232,0.410763043018954,0.000148136084457471,7.72,0.13180100415651,0.0211645453290894,0.189483177312306,0.0606996021645125,"F",FALSE
"229","DAFA",2,"DAFA2","yes","7/15/2019","10:50",6.4,5.7,5.8,5.966666667,50,35,47.5,44.16666667,150,32,0.786666667,22.19,12.51,569.3,515.9,573.4,487.9,297.3,574.9,0.214,0.196,221,389,573,1,0.205,0.003416667,50.05179778,"",TRUE,59.66666667,0.0167597765353765,4.08877351722851,NA,NA,NA,NA,10.4833333333333,1.67166666666667,0.806666666666667,0.215,0.545,8.6,1.57666666666667,1.84666666666667,0.145,0.123,12.945900035,106.090398433333,99.4560302103991,18.4066611831232,8.77738077678265,5710.62614849267,81.5587444418935,26.8382639639137,14.7744844664026,12.5172134036696,0.275365279636667,20130.5659602039,99.5588906581318,10.9216304873,14.3070513333333,3.59008044328951,0.515215377262457,0.0628455611472749,0.482002053420388,0.000256712750464134,3.65684231774155,0.515209330451678,0.0621721218066526,0.416957620838908,0.000256712750464134,8.6,0.224950292461459,0.0268246052518672,0.166838771808063,0.0375208174984716,"F",NA
"230","MYMU",3,"MYMU3","","7/15/2019","11:07",3.6,3.7,4.2,3.833333333,0,0,0,0,150,136.8,0.088,0,0.177,45.87,29.23,26.71,29.23,30.06,37.57,0,0,0,0,0,1,0,0,0,"DID NOT UNPLUG",FALSE,38.33333333,0.0260869565240076,3.64631983960818,47.4433333333333,1.67333333333333,92,335.026,5.66,2.7,1.01,0.171666666666667,0.44,5.000815365,2.45360312533333,1.1980776295,0.153333333333333,0.108166666666667,10.4091309148333,95.4932769683333,52.1070209740871,27.4159480040409,8.57301177213692,4334.44133712451,45.5121671743024,26.3898373721437,14.0831875401646,5.84723435490867,0.177307662123833,24359.3040991956,53.4883132246299,10.5943226592683,15.5023985,3.21078681965058,0.380273657487392,0.0556464092250287,0.505012898483246,0.000172784310527078,3.49776252025083,0.373674345967997,0.0519560873183072,0.415138348320651,0.000172784310527078,5.000815365,0.266088567245407,0.0365781722427588,0.286631975511533,0.0427619470557584,"F",FALSE
"231","MILI",3,"MILI3","","7/15/2019","11:16",3.2,3.6,3.6,3.466666667,0,0,0,0,150,148.4,0.010666667,0,0.197,32.89,27.06,25.39,28.74,27.06,43.7,0,0,0,0,0,1,0,0,0,"",FALSE,34.66666667,0.0288461538433802,3.54577861056942,47.08,1.65,9438.66666666667,9661.55966666667,7.0275,2.8725,0.52375,0.2325,0.57125,6.1875,2.00125,0.8575,0.17875,0.154125,14.7009144465,111.966516181667,61.0328080863017,27.9880692167772,7.014306298572,5062.24459040877,52.2630969308275,22.5368639743328,11.3736173280782,5.78764775353138,0.335771108655833,15682.972895149,36.0445536854482,7.59454359302833,11.17746425,3.80249592391838,0.192125800266323,0.040656029339267,0.43757633396134,7.45626191942176e-05,3.51058107404935,0.248535793673275,0.0491493961496751,0.377058612601297,7.45626191942176e-05,6.1875,0.139781084542268,0.0279571749199494,0.240333663488989,0.0628431796038831,"G",TRUE
"232","STPO",3,"STPO3","yes","7/15/2019","11:24",6.8,7.2,7.9,7.3,65,55,70,63.33333333,150,11.9,0.920666667,51.04,21.23,497.3,569.2,619.7,454.2,562,718.1,0.375,0.245,192,288,435,1,0.31,0.005166667,88.58071578,"",TRUE,73,0.0136986301369863,4.29045944114839,50.52,1.69,101,199.363,9.84833333333333,3.81333333333333,1.27,0.285,1.34833333333333,9.11666666666667,3.03666666666667,1.65166666666667,0.25,0.363666666666667,23.1303300825,86.4408291175,89.4338561494488,39.5560338102404,14.4493058086642,19457.3938641228,80.667679496312,33.5179505814883,16.4057202975571,18.0723664046821,0.642019379025,19444.6099613759,48.0504055605539,24.577464105575,50.202049,4.72098199849008,0.322046394582076,0.0481743277392234,0.483669052884977,0.000116564514642408,5.24096439126102,0.328586859220431,0.0493499115621151,0.419485611471787,0.000116564514642408,9.11666666666667,0.189914159415849,0.0283080009089535,0.259323301406476,0.0241836462347601,"F",FALSE
"233","DARA",1,"DARA1","","7/15/2019","11:38",4.9,4.3,3.9,4.366666667,0,0,0,0,150,131.1,0.126,0,0.177,76.86,32.31,28.13,30.64,33.98,41.47,0,0,0,0,0,1,0,0,0,"",FALSE,43.66666667,0.0229007633570305,3.77658503460938,44.7633333333333,2.16333333333333,150.666666666667,583.770666666667,8.76333333333333,1.97166666666667,0.661666666666667,0.261666666666667,0.416666666666667,8.18,1.77833333333333,1.38333333333333,0.138333333333333,0.1015,12.1857534066,119.852413234,82.8103626842894,21.3986742168184,7.5233327152203,4980.65290910209,75.854578148198,20.3938998688117,14.3336919648364,7.31881658843931,0.3164849584322,15330.3665835944,72.9237153110483,7.7424929026,11.3853863333333,3.47770487787259,0.36148006427435,0.054860566074187,0.484955389219437,0.000165438345869128,3.80431273829828,0.369274945436476,0.0507666261035142,0.40984494492032,0.000165438345869128,8.18,0.171937441065398,0.0236894905500049,0.194045635487282,0.0714063757548319,"G",FALSE
"234","BADR",1,"BADR1","","7/15/2019","11:50",1.4,1.3,1.6,1.433333333,0,0,0,0,150,143.7,0.042,0,0.177,42.66,30.17,26.85,30.17,30.17,55.88,0,0,0,0,0,1,0,0,0,"",FALSE,14.33333333,0.0697674418766901,2.66258782679289,49.1166666666667,2.25666666666667,272.333333333333,710.624333333333,2.90166666666667,0.62,0.276666666666667,0.201666666666667,0.0983333333333333,2.77166666666667,0.488333333333333,0.208333333333333,0.201666666666667,0.0105,1.40439384566667,135.223212435,24.8242072878491,6.12426036355102,2.92779159125136,193.993508256069,22.6314125395326,5.52467880568633,3.19634229355044,0.171010871215701,0.0288686997253333,7658.172603622,17.8893361059145,0.388494085543333,0.5114935,1.17900861992037,0.177431460784993,0.0468646261370113,0.492116412375493,0.000116195175651963,1.15967690707773,0.179026544080652,0.0476055999710172,0.435981261047306,0.000116195175651963,2.77166666666667,0.0756849242469697,0.0201809469169489,0.200789007330223,0.191818602870744,"G",FALSE
