"","IndLeafCode","Species","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","Comments","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","FG"
"203","GUNI2-2","GUNI",13.46,3.33,1.1,0.12,0.38,9.57,2.14,2.56,0.14,0.238,34.02631188,142.967697,"",134.268126804595,35.7515460627694,11.605159472672,21784.2802266156,92.1899036923848,27.3818119294298,26.0060884466699,24189.8902193965,"G"
"204","GUNI3-1","GUNI",13.51,3.79,1.02,0.18,0.73,12.43,3.64,1.55,0.13,0.315,33.63620513,106.7816036,"",132.133827890754,37.064614924998,11.8438637748716,22874.2678397582,102.623645454318,37.6340779090755,19.4011768604446,25626.1317259076,"G"
"205","GUNI3-2","GUNI",10.02,2.79,1.17,0.19,0.45,7.62,2.86,1.52,0.14,0.184,21.47178501,116.6944838,"",99.8625167759865,29.5812133768666,11.5935535330873,11639.6246105142,72.8023210797602,32.8842066323535,24.5202073007785,20065.8705128269,"G"
"206","GUVI1-1","GUVI",16.5,6.54,0.66,0.22,5.75,15.43,5.97,1.93,0.17,0.362,50.88477278,140.5656707,"",156.254083823233,66.1464567063218,18.848303213305,48604.3387107908,134.198499722571,62.8540472565747,11.9801786538835,33138.4018428209,"G"
"207","GUVI1-2","GUVI",15.22,8.56,2.07,0.21,3.8,13.82,7.25,1.7,0.19,0.648,75.76357607,116.9190989,"",149.210580829808,85.5657638946563,27.3784764888341,108572.086012266,119.509997523927,73.9554073860779,20.5468155933257,64199.8264368584,"G"
"208","GUVI2-1","GUVI",20.5,6.35,1.03,0.23,4.23,17.6,3.13,2.98,0.14,0.422,75.50350491,178.9182581,"",195.300877965837,71.5338831658277,27.9818932266331,96372.5032457087,156.096738223897,33.1709598189456,35.3893036959388,58654.8362697327,"G"
"209","GUVI2-2","GUVI",20.4,5.88,1.29,0.25,6.55,17.5,5.07,1.75,0.14,0.344,61.50776229,178.8016346,"",198.777286026952,62.5543804630954,23.5840819271858,69259.8841701141,162.505452952449,56.318907837296,28.0606637460184,87781.4573333392,"G"
"210","GUVI3-1","GUVI",17.6,7.81,0.6,0.13,5.35,16.4,6.15,1.48,0.24,0.773,73.44551619,95.01360439,"",166.098701000471,85.2716158539892,13.0806059653181,61801.4264370182,142.57702682268,65.9787289364689,22.7008766830812,74897.5926915846,"G"
"211","GUVI3-2","GUVI",13.98,7.82,1.21,0.17,3.31,13.1,6.85,1.22,0.2,0.655,61.97263591,94.61471131,"",131.453994627661,79.7714535578179,15.9537251755205,56157.3013588848,119.199205745763,69.4847436613109,15.5518356278674,50196.2752313622,"G"
"212","HEAP1-1","HEAP",7.95,1.59,0.26,0.16,0,6.85,1.3,0.99,0.22,0.07,8.717975396,124.5425057,"",69.9967263892212,17.2153131469451,5.64309916892356,2727.6228167162,61.7124426766548,15.5871880623767,13.3698148560827,3713.20022516309,"G"
"213","HEAP1-2","HEAP",8.1,1.95,0.38,0.2,0,6.06,1.4,1.13,0.17,0.098,10.54270293,107.5786013,"",72.6628033883337,19.8945770691235,6.35216980098825,3378.20993020729,56.8233464706325,20.2595830295118,24.0173059728604,6958.37188420973,"G"
"214","JACA1-1","JACA",3.58,0.87,0.34,0.12,0,3.53,0.81,0.32,0.15,0.021,2.244798378,106.8951608,"",33.5033964611677,8.90778152127745,5.08935149935134,648.282185773273,29.6676137112366,8.03258650606864,2.29548940757497,227.545529505871,"S"
"215","JACA1-2","JACA",3.1,0.84,0.26,0.14,0,3.03,0.75,0.22,0.11,0.017,1.957917231,115.1716018,"",29.727801934255,9.04597505034801,5.2069030492094,517.637397008373,27.0456259941203,7.43701831273018,2.73052033180605,254.983401588994,"S"
"216","JACA2-1","JACA",4.05,1.02,0.88,0.13,0,3.91,0.94,0.19,0.14,0.023,2.797843867,121.6453855,"",35.89402688461,10.6862482918027,3.19291289207108,530.831470330708,35.2681092505781,8.56839758868926,2.3018489229601,278.866673582248,"S"
"217","JACA2-2","JACA",4,0.92,1.85,0.1,0,3.8,0.93,0.11,0.09,0.018,2.398418142,133.2454523,"",33.1089237269563,9.35638085271306,3.96976590606673,542.507791485498,34.1423316744072,10.8352395965635,2.09633056713841,306.725624086181,"S"
"218","JACA3-1","JACA",3.97,1.12,0.21,0.1,0,3.5,0.92,0.22,0.11,0.024,2.9709618,123.790075,"",36.171988918735,10.9707764762893,3.88353397280061,764.858556260774,29.9951332632777,9.73133092303182,2.49958740993597,342.458940522331,"S"
"219","JACA3-2","JACA",4.49,1.04,0.27,0.13,0,4.42,0.91,0.16,0.1,0.023,2.787449622,121.1934618,"",38.0899848697603,10.0798740215284,3.55307777381071,621.178035309049,36.3574976197037,9.15056507981314,2.49280505196027,333.677606573002,"S"
"220","KICO1-1","KICO",NA,NA,NA,NA,NA,17.7,4.32,2.98,0.3,1.725,79.86700872,46.2997152,"",194.007850260546,62.5671147918483,39.8620827660584,102096.634724755,159.976504947627,51.8856833079498,44.9474689629534,98326.5435431983,"S"
"221","KICO1-2","KICO",NA,NA,NA,NA,NA,15.6,3.58,3.21,0.31,1.278,60.59944869,47.41740899,"",176.501420373873,54.4456164166523,23.8065552722186,59297.2180410504,145.295160883367,40.4658189045496,40.2512762669365,73466.3354376538,"S"
"222","KICO1-3","KICO",18.4,6.08,1.3,0.46,0.94,16.7,4.4,3.02,0.28,1.39,70.23634698,50.52974603,"",164.159401027199,61.0020381592172,14.340377435961,39186.8849803001,160.140974678066,41.8963403379088,43.6151230175341,80016.4767006076,"S"
"223","KICO1-4","KICO",15.4,5.1,1.4,0.45,0.65,13.86,4.16,2.37,0.32,0.963,50.73280176,52.68203713,"",144.984840817608,51.216860492042,20.3249200016422,45028.0774069698,136.378986360035,42.0749196744747,37.2345782574391,53521.8584415073,"S"
"224","KICO2-1","KICO",21.6,6.4,2.02,0.35,0.58,NA,NA,NA,NA,NA,75.7178414,NA,"",187.937785359066,64.9085863186171,32.7546297435734,149798.595650977,NA,NA,NA,NA,"S"
"225","KICO2-2","KICO",14.98,4.86,0.63,0.34,0.23,8.66,4.69,4.15,0.22,0.628,43.9386218,69.96595828,"",141.442874352399,49.5695346832812,11.1169528874651,33350.0135489713,80.7164297846049,55.5260781357463,43.2220064532908,65325.0303365706,"S"
"226","KICO3-1","KICO",13.1,5.1,0.44,0.32,0.87,10.36,4.18,2.38,0.29,0.568,43.05625797,75.80327108,"",129.457741138705,51.6002452940475,12.4961940979502,30945.0259926576,96.867553223225,44.6769612004557,29.3527386997216,45858.5265945341,"S"
"227","KICO3-2","KICO",14.8,5.8,0.61,0.31,1.06,12.39,4.55,2,0.21,0.745,55.55759498,74.57395299,"",144.369463707637,59.2820988136476,14.5836685622062,43516.1133500476,115.157541924085,49.5435183295609,20.7268142648178,41945.132525343,"S"
"228","LAHA1-1","LAHA",8.51,3.41,1.79,0.21,0.6,7.12,1.43,1.24,0.13,0.152,22.46705184,147.8095516,"",77.1399991010179,34.5405337650787,15.450601979855,13834.5153945871,64.917191019521,20.242218495185,14.3548212262995,7295.62891008895,"G"
"229","LAHA1-2","LAHA",10.78,3.76,1.26,0.19,0.68,7.3,2.3,1.41,0.14,0.207,27.52933562,132.9919595,"",98.6800519131704,36.9780802965119,10.503105364008,11433.9366327014,69.6246957247681,30.5607736785617,21.9575012529221,15677.9411526635,"G"
"230","LAHA2-1","LAHA",14.35,3.77,1.21,0.23,0.81,12.14,1.69,2.32,0.24,0.368,40.98185352,111.3637324,"",119.186267477706,41.1270066057549,20.3996151692831,37478.5603619313,115.398819507498,24.7693999230607,20.7205741247743,22577.0975788017,"G"
"231","LAHA2-2","LAHA",12.78,3.9,0.78,0.2,0.66,11.19,2.18,1.39,0.2,0.24,35.78064528,149.086022,"",121.719500177088,38.4825591800176,9.59877178590295,18608.7634261837,103.073376302159,27.4146024654272,22.0134878608382,19989.995666089,"G"
"232","LAHA3-1","LAHA",13.06,3.69,0.6,0.21,0.84,9.91,0.71,0.92,0.11,0.25,35.21892598,140.8757039,"",120.987861589017,37.2529354617944,12.6161150430437,23272.40234887,91.1538625637385,25.4667843559166,12.5780735849836,11824.6351869066,"G"
"233","LAHA3-2","LAHA",11.25,3.3,0.74,0.25,0.11,9.51,0.93,1.11,0.15,0.188,24.64769264,131.1047481,"",100.900844949713,32.5266987656261,9.49868842339113,12869.5729065071,86.2543666516539,20.5606705449356,12.4321525761118,9080.28939608087,"G"
"234","LEEL1-1","LEEL",5.52,2.56,0.78,0.3,0.78,5.15,2.37,0.91,0.22,0.136,9.169730764,67.42449092,"",54.885667392678,25.7888867262318,6.9760914514598,3491.03872576747,51.3189911405857,23.583974536009,12.1689650400497,5642.7961640423,"S"
"235","LEEL1-2","LEEL",4.2,2.34,0.92,0.27,0.62,4.04,2.09,0.65,0.24,0.086,6.600273538,76.74736672,"",42.8331247282642,23.1932509349753,7.75531272004377,2553.79379989299,40.2575760526397,22.3537213725426,8.39110868668094,2918.35348330627,"S"
"236","LEEL2-1","LEEL",6.48,3.1,1.24,0.25,0.86,6.3,2.73,1.02,0.25,0.202,10.20213013,50.50559472,"",65.3961022295973,31.429593144981,10.9657586042049,6378.11118993645,63.0195025527423,29.5183184311381,12.956885226232,8323.71040937644,"S"
"237","LEEL2-2","LEEL",7.84,3.97,1.89,0.29,0.67,7.44,3.8,1.33,0.25,0.363,20.68942099,56.9956501,"",78.841135987731,41.0890695819387,15.2294217693499,16523.4397023346,73.2674929720562,39.242199607196,16.9030139823455,18667.413275246,"S"
"238","LEEL3-1","LEEL",7.7,3.66,0.93,0.27,0.83,7.01,3.59,1.55,0.28,0.321,18.89967546,58.87749365,"",77.3298727328853,37.5187394818066,8.55276163002891,9217.27316522753,70.2915013257924,37.3244835438349,17.4633050835727,16504.4629794394,"S"
"239","LEEL3-2","LEEL",6.36,2.41,1.1,0.3,0.67,5.95,1.27,2.02,0.3,0.193,11.45359716,59.34506303,"",63.5467853613021,24.3042335114865,10.8522220453379,5995.46853095808,60.9942537843446,23.0102656139953,14.1536055662193,6694.05484246755,"S"
"240","LUCA1-1","LUCA",13.8,6.22,1.02,0.16,0.74,12,5.01,2.98,0.18,0.295,54.09982012,183.3892207,"",130.134596134217,63.7006708991329,11.8588200144255,38417.1069536601,111.636979273729,55.096859704543,26.234859874636,58292.6684633452,"G"
"241","LUCA1-2","LUCA",12.7,6.61,1.63,0.17,0.76,9.28,6.12,2.37,0.18,0.385,54.55938909,141.7126989,"",114.977967038117,64.0738027558237,21.3363584966813,51738.0362677439,87.1583833230051,57.5396117090838,25.9842736468504,45975.6597089661,"G"
"242","LUCA2-1","LUCA",12.68,6.4,1.8,0.19,0.97,11.06,4.09,3.27,0.17,0.302,54.85523079,181.6398371,"",117.330294955806,63.3440981078884,20.8435970197506,54090.133652578,103.828552429231,45.5579710451275,27.3902579295985,50576.1570581854,"G"
"243","LUCA2-2","LUCA",12.89,6.09,1.24,0.19,0.84,11.12,5.36,2.05,0.26,0.222,47.71538844,214.9341822,"",113.961115674694,61.0881324458267,14.2692653245418,31624.7481546228,97.8260801356711,55.9501776779183,25.1693080820844,48682.0337185778,"G"
"244","LUCA3-1","LUCA",13.12,7.08,2.02,0.2,0.8,10.86,5.56,2.69,0.2,0.378,59.52188812,157.4653125,"",116.433949933801,73.5461505202372,21.9222898520112,64620.6113444595,101.238471764894,53.6757889449315,29.4218879862578,52115.0933790278,"G"
"245","LUCA3-2","LUCA",9.04,5.35,0.56,0.17,0.61,7.22,3.96,2.32,0.18,0.14,30.7073221,219.338015,"",83.2246126806023,54.9912423977562,10.4110428077408,18374.3095560762,66.4970738249315,41.6242261255809,20.6559749693394,20389.5113032259,"G"
"246","LUGR1-1","LUGR",11.4,8.69,2.98,0.31,0.72,10.45,7.88,2.08,0.29,0.793,73.60150154,92.81399942,"",108.185090290236,85.8579457493171,29.0483340737471,108790.913375634,102.207798552675,82.5815737425065,23.920715284767,77374.0587337587,"G"
"247","LUGR1-2","LUGR",12.61,8.23,1.72,0.33,0.56,11.78,7.39,2.39,0.22,0.691,76.6694524,110.954345,"",120.221346587431,83.2534375228195,23.5279293520976,87948.8014632876,116.321236962559,73.599118079646,26.1586697537772,82391.6887694185,"G"
"248","LUGR2-1","LUGR",12.81,10.02,2.59,0.24,0.77,11.64,9.39,2.43,0.16,0.757,107.2142659,141.6304701,"",131.975976512148,99.26233867116,32.5622314644726,141018.246947099,113.305210345137,91.0038514677327,23.5421639043869,114217.594969673,"G"
"249","LUGR2-2","LUGR",13.2,9.18,5.04,0.17,1.09,13.26,8.39,1.83,0.15,0.693,92.93286073,134.1022521,"",124.055434772663,91.0591232904613,37.9945884532442,145579.020306815,124.957543468609,78.7981157751583,19.7886969215821,85618.7986709984,"G"
"250","LUGR3-1","LUGR",13.76,10.4,1.89,0.24,0.72,13.18,8.39,3.22,0.16,0.926,105.634269,114.0758845,"",130.216369409089,103.371513232645,20.5374294388256,127210.413128894,124.660589974859,85.5758516413179,31.2576913189105,136743.202410203,"G"
"251","LUGR3-2","LUGR",10.91,8.93,2.26,0.25,0.65,10,8.34,2.06,0.16,0.843,76.96486399,91.29877105,"",106.284887447038,87.1253276942546,37.9876655690992,114174.226181672,99.5522345109719,81.7392469068463,22.0112267390759,63694.5303503085,"G"
"252","MAAC1-1","MAAC",6.71,2.39,1.56,0.18,0.23,6.82,2.08,1.19,0.18,0.086,9.947220249,115.6653517,"",66.39159522638,21.791927376218,10.6930297475517,4485.97108524188,67.7192436450752,22.5470845477475,11.3429160892567,6204.49244845605,"S"
"253","MAAC1-2","MAAC",6.3,2.19,1.05,0.2,0.38,6.29,2.11,0.6,0.15,0.083,9.562704889,115.2133119,"",56.6109956811185,22.2967097817963,7.43359630592215,3942.84971127173,58.8560910727668,21.4881015726662,7.08681657580789,3882.77157323673,"S"
"254","MAAC1-3","MAAC",NA,NA,NA,NA,NA,6.38,1.08,0.95,0.17,0.103,NA,NA,"",62.3783175122681,18.5121053364805,14.7553092980232,5773.97934696848,60.7440568909893,15.2898958711284,14.4833762776573,5048.5176365552,"S"
"255","MAAC2-1","MAAC",7.46,2.89,1.67,0.22,0.5,5.72,2.23,1.43,0.21,0.186,16.31580966,87.71940679,"",68.0920205498161,27.879688723013,14.0529442368212,9249.78402928113,75.2835740617161,25.1791067582512,14.087359993694,11471.8471703104,"S"
"256","MAAC2-2","MAAC",5.95,2.47,1.35,0.2,0.45,5.65,2.21,1.37,0.17,0.112,10.38040935,92.68222631,"",55.4035990878217,25.929921733489,15.4756843621848,7042.32834538018,57.84832118336,23.3463851190789,15.4718803953372,6799.47649641765,"S"
"257","MAAC3-1","MAAC",9.09,2.83,1.8,0.26,0.69,8.37,2.32,1.09,0.27,0.225,17.27329879,76.77021683,"",87.3560447492938,27.6914067704837,19.0129774799219,16472.9462336396,84.208639550794,26.756403669775,13.6276899567059,13746.0281732532,"S"
"258","MAAC3-2","MAAC",6,1.72,1.02,0.21,0.43,6.03,1.58,0.83,0.36,0.084,7.430164351,88.45433751,"",60.9050714630639,19.5273777405608,11.6545377966266,4908.37470738457,56.8746141900977,17.9482786257547,9.93821533318662,4599.50189230798,"S"
"259","MABR2-1","MABR",5.53,1.82,0.57,0.18,0.24,4.620152093,2.022972889,1.341033155,0.21,0.071,6.93417968,97.66450254,"replaced dry measurements with 3d. Bad calipers? Sf 090619",55.0152441599984,18.9439788209992,6.54152768985517,2476.25612771565,46.201520929096,20.229728889366,13.4103315494353,4123.25768127993,"G"
"260","MABR2-2","MABR",6.2,1.87,0.52,0.24,0.24,5.28,1.83,1.2,0.34,0.099,8.037331596,81.18516763,"",59.3040113158869,21.6464361017057,6.89155614894475,3646.79806036129,47.0504570351103,18.01220448345,12.7394680889398,4723.26520956954,"G"
"261","MABR3-1","MABR",6.57,2.28,0.78,0.23,0.3,4.92,2.72,0.175,0.21,0.146,12.33287856,84.47177096,"",60.3556247014747,24.9289517525904,10.0501678269388,5965.22257867151,61.5344207195702,26.2856036738597,3.66114418905166,3002.00613988173,"G"
"262","MABR3-2","MABR",9.96,2.51,0.53,0.34,0.5,6.51,2.55,0.3,0.18,0.133,9.656969933,72.60879649,"freshL changed from 4.96; transcription error. Sf 090619",42.741460976931,26.1374822625074,7.46657165521617,4304.58330443091,42.1927527849721,28.0275924598669,3.35988469953893,1873.23727408759,"G"
"263","MAEL1-1","MAEL",9.7,3.17,2.58,NA,0.26,9.09,1.36,0.97,0.22,0.27,NA,NA,"",86.3591612023302,27.3253329558669,32.508975392414,26611.2375756051,87.7850687466876,17.026908809917,12.7726458832394,9891.50667052466,"G"
"264","MAEL1-2","MAEL",6.24,2.06,1.68,0.24,0.15,6.1,0.89,0.99,0.2,0.105,NA,NA,"",58.9737757812864,15.8242487013841,19.6069567941329,6706.51946171537,59.3992582832139,14.386589572558,12.7645411728809,3863.9222557804,"G"
"265","MAEL2-1","MAEL",8.28,2.27,2.03,0.2,0.25,8.36,1.06,1.05,0.11,0.139,15.12212029,108.7922323,"",73.5425490729912,24.9443812518127,15.389694264567,11036.4079456089,78.0107302981867,17.1730614613185,11.4955232402452,5112.63640762675,"G"
"266","MAEL2-2","MAEL",7.7,2.09,1.27,0.18,0.15,7.2,0.86,1.07,0.12,0.116,13.2054933,113.8404595,"",68.4433941798688,21.0543206282084,11.7495745086502,5755.62310734267,67.7965711981444,16.5687427038778,12.5235977999656,4981.99984417273,"G"
"267","MAEL3-1","MAEL",8.99,2.5,1.56,0.25,0.22,9.23,1.25,0.89,0.24,0.284,17.98584216,63.33043016,"",86.6508469563815,25.2817034532724,16.2091643453729,13434.1372552899,88.3938521443694,13.6614570509831,12.1650081865301,6676.72847432451,"G"
"268","MAEL3-2","MAEL",9.14,2.23,1.89,0.22,0.43,9.13,1,0.92,0.15,0.28,17.48254568,62.43766314,"",84.4311973990167,23.4790519456574,16.7289080374082,11061.6572314656,85.7390771626757,12.32343158829,11.7907585302658,5253.00142088248,"G"
"269","MAGU1-1","MAGU",6.66,3.04,0.63,0.11,1.16,6.12,2.84,0.83,0.06,0.074,12.01345268,162.3439551,"",51.3748493396517,31.2370699158487,5.67170783918884,3718.08344150989,49.004804112946,30.6552316514665,14.0376554170269,6007.24321871331,"G"
"270","MAGU1-2","MAGU",6.06,2.84,1.25,0.11,0.13,5.3,1.98,1.2,0.05,0.088,14.19631569,161.3217692,"",55.4874873999193,28.0319443269328,12.8551204015407,6861.44664204381,49.65790013027,21.8361873035296,13.362693735312,6672.50302365764,"G"
"271","MAGU2-1","MAGU",7.76,3.32,1.51,0.13,0.49,7.09,3.37,1.55,0.13,0.131,19.11451374,145.9123186,"",62.6659852250385,35.8261516730515,10.8192857815901,8623.50437017832,59.7881631085585,34.9607019186986,13.4464299733812,12828.115137555,"G"
"272","MAGU2-2","MAGU",5.94,2.55,0.96,0.1,1.12,4.54,2.5,1.49,0.11,0.054,9.015250787,166.9490886,"",43.2707739243953,25.604097530936,6.02698456407497,2583.49285937974,35.9356763614677,26.221148088973,16.1222110286628,4856.76718881134,"G"
"273","MAGU3-1","MAGU",3.91,2.51,0.68,NA,1.02,4.19,2.27,1.06,0.08,0.041,8.041489293,196.1338852,"replaced fresh measurements with 3d. Bad calipers? Sf 090619",39.0664819724358,25.1241666429373,6.77908396309554,2359.27532157731,34.1682744353357,24.8510876267531,11.0161418042547,3783.63470919214,"G"
"274","MAGU3-2","MAGU",4.52,2.7,0.63,NA,0.88,4.6,2.29,0.86,0.12,0.038,9.217759342,242.5726143,"replaced fresh measurements with 3d. Bad calipers? Sf 090619",45.2165533020772,27.0071224295951,6.34001487935174,2975.49494925193,43.9866449572536,22.8211414454784,9.47408906355121,4191.86037340268,"G"
"275","MIAL1-1","MIAL",11.1,4.58,0.56,0.38,0.7,8.93,2.98,2.07,0.3,0.479,34.63419596,72.30521078,"",109.576893950228,48.1527117321115,8.44643883901387,18572.8903996928,78.0307630866436,36.0659129546105,21.1078961036204,17146.1447260641,"S"
"276","MIAL1-2","MIAL",13.62,5.59,1.68,0.34,0.94,8.01,4.53,4.04,0.23,0.866,54.99178966,63.50091185,"",131.275750423452,60.8600677707425,19.7217735374538,54032.2545560555,93.1950716985044,53.3067318934898,42.5439501443282,57669.6021359202,"S"
"277","MIAL2-1","MIAL",12.47,5.37,0.48,0.35,1.6,9.52,2.37,1.06,0.33,0.602,44.23876457,73.48631988,"",107.645927181728,49.9834227831362,11.318801566696,27435.3956982798,108.173698300097,23.3844080636092,19.6519333395601,17764.4307283641,"S"
"278","MIAL2-2","MIAL",10.78,4.57,0.53,0.31,1.35,9.07,2.92,1.81,0.2,0.354,24.86898252,70.25136305,"",88.9210923027596,45.595959040273,14.7309358222895,18494.7783858021,83.3894024147495,33.9687984854649,19.7791969342106,18254.5453116534,"S"
"279","MIAL3-1","MIAL",11.98,5.13,0.6,0.41,0.98,10.59,4.44,1.76,0.31,0.588,42.13554297,71.65908668,"",106.423649779218,52.1502333287874,17.7920509493713,44831.258654161,NA,NA,NA,NA,"S"
"280","MIAL3-2","MIAL",9.44,4.3,0.32,0.4,0.64,8.5,3.51,1.18,0.32,0.394,29.55262907,75.00667276,"",88.5167188799927,45.744408125694,9.38805251190883,14883.4813861054,83.2230186126708,36.613131298145,13.1624694216347,15297.0348522532,"S"
"281","MILI1-1","MILI",8,3.7,0.63,0.22,0.44,6.74,2.38,0.8,0.17,0.202,19.90010357,98.5153642,"",79.1007903145095,37.7753587645577,8.06581797996875,9280.34674497197,62.6378869637979,25.8617478850499,10.9868159613664,8692.55591581286,"G"
"282","MILI1-2","MILI",6.3,2.7,0.43,0.22,0.4,5.47,1.42,0.96,0.21,0.118,10.73797136,90.99975725,"",57.5283545605466,30.6867775210474,8.2696630829131,5902.20244116643,51.7703188978388,17.604802860637,10.1391323778869,3516.1031210918,"G"
"283","MILI2-1","MILI",6.51,2.96,0.32,0.19,0.54,5.96,2.39,0.69,0.09,0.106,13.42355738,126.6373338,"",57.073171943314,22.4250438945744,10.6472459519284,5267.56901613776,56.0615538842227,24.5424029628605,9.72797912067973,5641.61746900655,"G"
"284","MILI2-2","MILI",6.21,2.19,0.73,0.25,0.37,5.83,1.83,0.29,0.27,0.109,9.738188409,89.34117806,"",58.908444333961,29.2425652431741,5.96289459573446,4366.40101135579,NA,NA,NA,NA,"G"
"285","MILI3-1","MILI",7.62,3.08,0.56,0.27,0.66,6.89,2.41,0.71,0.1,0.205,NA,NA,"",69.1966577418958,31.7792918968034,7.26205078431607,5878.76772046364,59.0077088944995,28.2004153731952,16.5648789435,9191.75434165798,"G"
"286","MILI3-1","MILI",7.43,3.19,0.51,0.22,0.46,6.2,2.13,1.76,0.19,0.188,NA,NA,"",69.1966577418958,31.7792918968034,7.26205078431607,5878.76772046364,59.0077088944995,28.2004153731952,16.5648789435,9191.75434165798,"G"
"287","MILI3-2","MILI",8.19,3.17,0.72,0.25,0.78,7.47,2.05,0.91,0.16,0.209,16.35071999,78.23310998,"",48.6291940271453,20.1081122586286,4.32236360469957,1961.95103435546,38.6782504904669,16.6741316826958,7.81581797480719,2139.87454274625,"G"
"288","MILI3-2","MILI",5.96,1.99,0.29,0.24,0.92,4.94,1.4,0.74,0.24,0.096,18.05494597,188.0723538,"",48.6291940271453,20.1081122586286,4.32236360469957,1961.95103435546,38.6782504904669,16.6741316826958,7.81581797480719,2139.87454274625,"G"
"289","MISE1-1","MISE",12.42,3.7,3.57,0.18,0.86,10.63,3.27,1.23,0.12,0.305,30.56187436,100.2028668,"",115.533195092843,34.1804194309161,38.063455832636,30976.7464636998,88.3480023506177,32.9050046104857,10.8643582355418,10166.0622204435,"G"
"290","MISE1-2","MISE",12.87,3.21,2.04,0.14,1.12,10.44,2.62,0.67,0.15,0.173,23.97672624,138.5937933,"",84.2125432177989,34.0486616141057,13.5992833941661,12573.0566133025,86.5448288023038,28.1415193546042,7.34846379982005,7644.80442714355,"G"
"291","MISE2-1","MISE",13.82,3.18,1.13,0.16,0.68,12.34,2.47,1.47,0.22,0.153,28.38345578,185.5127829,"",129.914871265169,33.6915903537885,11.9353447358626,15470.1612081844,95.0580597880375,26.0963639145276,14.1731523386347,11476.9914188753,"G"
"292","MISE2-2","MISE",13.42,3.56,0.95,0.22,1,12.18,2.97,1.78,0.29,0.202,26.26876467,130.0433894,"",116.369811727567,35.8818186501897,14.8095076071022,17537.2656995266,95.1792983172143,31.1415454109264,15.9520543752147,17071.9717529592,"G"
"293","MISE3-1","MISE",8.31,2.09,1.7,0.19,0,6.92,1.71,0.62,0.27,0.097,10.87904634,112.1551169,"",74.5675223606386,22.1479079555944,12.8808234022349,6015.17413868499,65.465403615564,18.3514381754712,6.58860002233875,3448.21877491959,"G"
"294","MISE3-2","MISE",10.69,2.62,2.07,0.15,1.49,10.55,2.28,0.71,0.3,0.168,17.13423096,101.98947,"",85.9351053263589,26.8637425056812,19.0073269186311,12063.919339132,74.7798141857218,24.2465166586077,6.233203319047,5402.78955911663,"G"
"295","MYFA1-1","MYFA",5.8,1.4,0.23,0.27,0.44,3.74,1.21,1.21,0.18,0.058,5.033394951,86.78267157,"",50.5501605119963,14.321989671016,3.80648775504166,1126.9408663305,38.9063264747376,21.8389684731044,12.9129644210501,3754.47664077224,"G"
"296","MYFA1-2","MYFA",3.8,1.2,0.33,0.26,0.3,NA,NA,NA,NA,0.043,2.875693173,66.87658543,"dry measurements don't make sense, not transcription error, no 3d scan. Dry measurements removed. Sf 090619",32.891092455952,12.6645784844398,3.97920623983776,615.262897090781,NA,NA,NA,NA,"G"
"297","MYFA2-1","MYFA",6,1.79,0.74,0.23,0.22,4.55,1.74,0.78,0.18,0.082,7.088659658,86.447069,"",57.9529658155915,18.7883484405577,8.56407073933063,3749.52086553853,44.7051754625091,16.4978276018157,9.26448450771017,2866.72167492569,"G"
"298","MYFA2-2","MYFA",6.25,1.45,0.4,0.24,0.23,5.95,1.32,0.875,0.2,0.087,5.820920258,66.9071294,"",59.6959106674437,15.5212317370406,5.2110431126681,1824.03034648924,54.6133048535636,13.0317866927504,8.99143601808373,2175.15963947316,"G"
"299","MYFA3-1","MYFA",5.66,1.83,0.66,0.25,0.3,5.49,1.63,0.58,0.22,0.081,6.936258529,85.63282134,"",52.6903838152567,20.8347680202879,8.06224698896343,3315.72133416359,52.0063469612409,15.7399569226916,7.78130649381593,2481.80576246569,"G"
"300","MYFA3-2","MYFA",5.36,1.81,0.7,0.21,0.19,5.17,1.61,0.77,0.32,0.075,6.246080698,83.28107597,"",49.9918633724775,19.1958813470073,8.33172531602757,2913.5520145741,46.5901257746684,18.4646557025934,7.97693881755786,2710.08824784583,"G"
"301","MYFE1-1","MYFE",12.41,2.66,1.2,0.22,0.94,11.81,2.64,1.47,0.14,0.191,22.38662189,117.2074445,"",110.404039805975,30.1111281491003,12.7267868319337,13643.4358327714,106.864621098295,30.7813143883446,11.2492521555198,13339.0566239678,"G"
"302","MYFE1-2","MYFE",11.2,2.43,0.5,0.25,0.87,10.59,2.2,0.79,0.17,0.187,17.27817333,92.39664882,"",106.195945405504,29.7902217671299,8.20350938234534,8618.39793050135,97.5053027917852,24.8856892020333,9.08089952464949,8507.76145178117,"G"
"303","MYFE2-1","MYFE",10.34,2.62,0.62,0.2,1.1,9.18,2.14,1.54,0.16,0.122,17.09344252,140.1101846,"",95.2082706202578,26.9285621173837,9.46780152216853,7459.34694789685,82.0456282248755,25.2630462854317,15.7944992222394,10864.0934704764,"G"
"304","MYFE2-2","MYFE",7.58,2.27,0.87,0.26,0.84,7.08,2.06,1.18,0.15,0.103,10.59754153,102.8887527,"",69.4495892360472,22.3744801984397,7.38826403757724,4171.81854099239,55.3876182436712,22.7897811460698,10.8472321152151,4478.94339350399,"G"
