"","Species","IndCode","IndLeafCode","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull"
"167","ERSU","ERSU1","ERSU1-1",104.573595484018,46.3969038743906,41.725909577139,65379.2994225603,100.269035058754,38.6791546645061,23.9868078735518,36898.1127759292
"168","ERSU","ERSU1","ERSU1-2",99.8436878422885,42.6581483311668,34.357226033444,57559.4760718746,95.8254736392103,40.8676837977591,37.0636301123563,58291.5996473137
"169","ERSU","ERSU2","ERSU2-1",101.08505895434,51.0118460623906,35.2160714808314,70639.7280161726,109.372859340364,48.5010280371006,24.7446164352037,54367.798179721
"170","ERSU","ERSU2","ERSU2-2",66.6984875560372,49.6825181496905,30.0209443892914,36344.2436557016,67.9200555641989,43.1405971903317,26.666581455948,30057.5515221471
"171","ERSU","ERSU3","ERSU3-1",92.4662074492847,48.9124127956998,29.9194872569022,54433.7231192685,87.1195527985321,48.9316019129725,28.8280506929194,42465.9435169952
"172","ERSU","ERSU3","ERSU3-2",79.5811535167377,43.9903968042668,25.4882810282828,30073.8373214735,76.6403867275553,33.6573746639794,22.386207892798,18179.775078337
"173","ERTO","ERTO1","ERTO1-1",174.484218372809,53.5843816975215,23.0607774785833,89344.8471733222,164.627752317495,41.8955989273652,27.3257705025541,64243.0377399671
"174","ERTO","ERTO1","ERTO1-2",130.25832895799,36.063011858515,18.0529839761934,35120.1552435039,128.713852533491,36.1529051962412,19.376471355958,36178.2393837442
"175","ERTO","ERTO2","ERTO2-1",118.71014073013,37.9939159700812,26.1184385483903,39677.9117822013,112.854197402922,23.4535252361322,17.4254051351084,19997.9713900736
"176","ERTO","ERTO2","ERTO2-2",128.36819310185,37.3173722965597,20.168338340468,33413.6963171311,127.526032193079,22.6314550076279,20.7133266918037,23752.055886168
"177","ERTO","ERTO3","ERTO3-1",131.580818100161,40.7384616969358,18.9484413549878,32586.0239843384,124.043548690756,26.0440658508501,19.5836375038337,25554.6972001288
"178","ERTO","ERTO3","ERTO3-2",113.951097666821,35.7627051715673,21.9514235842733,32171.2914536074,105.997719024433,25.9376957063794,25.2369632489873,22557.8856310831
"179","FAMO","FAMO1","FAMO1-1",146.542455261015,63.6557914932526,31.4357938165465,87550.6108887771,112.184315185886,57.0547912114411,34.6386492206797,70489.6463229959
"180","FAMO","FAMO1","FAMO1-2",132.899227300069,50.3482275418767,16.1859025954139,40105.9024481895,111.592903304078,45.9078444927336,32.0453968208307,44715.7679101995
"181","FAMO","FAMO2","FAMO2-1",140.731018386459,63.7341271381892,19.3623194194547,57818.7506735617,130.01237242204,52.0652885043444,37.3975413248422,72242.8370080387
"182","FAMO","FAMO2","FAMO2-2",136.099044088709,59.2641260190369,16.205847749186,47866.3325348391,126.260855162961,60.0564115775244,18.3401694384768,54698.4699513823
"183","FAMO","FAMO3","FAMO3-1",160.788089696636,57.6416515004449,13.0346023769103,46523.3556486103,99.5091631921844,55.0041054215851,54.8571025812508,103179.015974092
"184","FAMO","FAMO3","FAMO3-2",169.897763287425,47.9171312385844,16.1844719238472,38963.2041566508,103.791645586047,54.0674546259818,41.8964898777063,91360.0878378464
"185","GOBA","GOBA1","GOBA1-1",130.993768359255,55.7065955269644,47.7304965862254,111061.220387553,130.584803435244,45.196347633233,23.1760301523245,38315.7128331924
"186","GOBA","GOBA1","GOBA1-2",107.938704859837,35.8094189802559,16.2500847439029,23409.8843693168,99.4840460933883,18.4935160551101,16.2746492500854,13650.1582591253
"187","GOBA","GOBA2","GOBA2-1",124.766152086516,55.387966030546,34.7170072977496,80515.6437428925,108.690858778522,50.1234523252947,27.1738263633331,48557.8584789862
"188","GOBA","GOBA2","GOBA2-2",115.069907682861,35.1027660342385,23.1650302897616,35931.0453146518,104.952588351645,24.0017955799419,22.2642626569029,23731.1994244264
"189","GOBA","GOBA3","GOBA3-1",101.30572832197,73.1642730133152,41.3937281850747,113800.590139422,96.5560131490385,35.3660012243678,29.5091251530225,40608.0938834516
"190","GOBA","GOBA3","GOBA3-2",114.193384597271,45.4263198461859,49.1276753350902,85105.5418608156,108.403154664638,28.8307626731513,28.7079680583413,33658.1385722103
"191","GOPO","GOPO1","GOPO1-1",135.492108229639,45.8667601662505,19.6569635884304,50110.7914596585,118.526609678391,23.0316490169469,18.0376629361361,19373.5046633039
"192","GOPO","GOPO2","GOPO2-1",130.717299748314,49.987152872531,30.5225843029926,76043.6052331194,126.769834921836,23.0403005035402,19.7179099648677,24419.9468238696
"193","GOPO","GOPO2","GOPO2-2",102.898116199669,41.6103495675959,18.5212659967363,29809.4653760308,92.1568075368137,19.5694655252089,14.6797617264011,10936.122123437
"194","GOPO","GOPO3","GOPO3-1",117.744135697693,48.3853406449491,14.8596328684942,32668.6960688031,112.254649175854,32.7482648960801,19.709013941206,28807.8618034265
"195","GOPO","GOPO3","GOPO3-2",129.79301803045,45.1472859311592,16.3774356185781,33775.897935179,116.059856746723,28.3743450464877,31.2222629877122,49049.0657936325
"196","GUNI","GUNI1","GUNI1-1",122.867081649327,35.5712840836707,14.2703468272697,24471.4482743303,78.5412594445015,29.6623971373473,34.5277960271975,27574.7832308753
"197","GUNI","GUNI1","GUNI1-2",107.408522003007,34.8272631861141,15.5035200818829,21998.7502101772,48.6195662142324,35.9424622966588,32.6374852248179,17519.9771755458
"198","GUNI","GUNI2","GUNI2-1",102.273765774471,30.3920571486736,9.13500593572981,11587.3476148227,89.6669662118525,24.5309650173417,12.5439011345869,11465.6565518849
"199","GUNI","GUNI2","GUNI2-2",134.268126804595,35.7515460627694,11.605159472672,21784.2802266156,92.1899036923848,27.3818119294298,26.0060884466699,24189.8902193965
"200","GUNI","GUNI3","GUNI3-1",132.133827890754,37.064614924998,11.8438637748716,22874.2678397582,102.623645454318,37.6340779090755,19.4011768604446,25626.1317259076
"201","GUNI","GUNI3","GUNI3-2",99.8625167759865,29.5812133768666,11.5935535330873,11639.6246105142,72.8023210797602,32.8842066323535,24.5202073007785,20065.8705128269
"202","GUVI","GUVI1","GUVI1-1",156.254083823233,66.1464567063218,18.848303213305,48604.3387107908,134.198499722571,62.8540472565747,11.9801786538835,33138.4018428209
"203","GUVI","GUVI1","GUVI1-2",149.210580829808,85.5657638946563,27.3784764888341,108572.086012266,119.509997523927,73.9554073860779,20.5468155933257,64199.8264368584
"204","GUVI","GUVI2","GUVI2-1",195.300877965837,71.5338831658277,27.9818932266331,96372.5032457087,156.096738223897,33.1709598189456,35.3893036959388,58654.8362697327
"205","GUVI","GUVI2","GUVI2-2",198.777286026952,62.5543804630954,23.5840819271858,69259.8841701141,162.505452952449,56.318907837296,28.0606637460184,87781.4573333392
"206","GUVI","GUVI3","GUVI3-1",166.098701000471,85.2716158539892,13.0806059653181,61801.4264370182,142.57702682268,65.9787289364689,22.7008766830812,74897.5926915846
"207","GUVI","GUVI3","GUVI3-2",131.453994627661,79.7714535578179,15.9537251755205,56157.3013588848,119.199205745763,69.4847436613109,15.5518356278674,50196.2752313622
"208","HEAP","HEAP1","HEAP1-1",69.9967263892212,17.2153131469451,5.64309916892356,2727.6228167162,61.7124426766548,15.5871880623767,13.3698148560827,3713.20022516309
"209","HEAP","HEAP1","HEAP1-2",72.6628033883337,19.8945770691235,6.35216980098825,3378.20993020729,56.8233464706325,20.2595830295118,24.0173059728604,6958.37188420973
"210","JACA","JACA1","JACA1-1",33.5033964611677,8.90778152127745,5.08935149935134,648.282185773273,29.6676137112366,8.03258650606864,2.29548940757497,227.545529505871
"211","JACA","JACA1","JACA1-2",29.727801934255,9.04597505034801,5.2069030492094,517.637397008373,27.0456259941203,7.43701831273018,2.73052033180605,254.983401588994
"212","JACA","JACA2","JACA2-1",35.89402688461,10.6862482918027,3.19291289207108,530.831470330708,35.2681092505781,8.56839758868926,2.3018489229601,278.866673582248
"213","JACA","JACA2","JACA2-2",33.1089237269563,9.35638085271306,3.96976590606673,542.507791485498,34.1423316744072,10.8352395965635,2.09633056713841,306.725624086181
"214","JACA","JACA3","JACA3-1",36.171988918735,10.9707764762893,3.88353397280061,764.858556260774,29.9951332632777,9.73133092303182,2.49958740993597,342.458940522331
"215","JACA","JACA3","JACA3-2",38.0899848697603,10.0798740215284,3.55307777381071,621.178035309049,36.3574976197037,9.15056507981314,2.49280505196027,333.677606573002
"216","KICO","KICO1","KICO1-1",194.007850260546,62.5671147918483,39.8620827660584,102096.634724755,159.976504947627,51.8856833079498,44.9474689629534,98326.5435431983
"217","KICO","KICO1","KICO1-2",176.501420373873,54.4456164166523,23.8065552722186,59297.2180410504,145.295160883367,40.4658189045496,40.2512762669365,73466.3354376538
"218","KICO","KICO1","KICO1-3",164.159401027199,61.0020381592172,14.340377435961,39186.8849803001,160.140974678066,41.8963403379088,43.6151230175341,80016.4767006076
"219","KICO","KICO1","KICO1-4",144.984840817608,51.216860492042,20.3249200016422,45028.0774069698,136.378986360035,42.0749196744747,37.2345782574391,53521.8584415073
"220","KICO","KICO2","KICO2-2",141.442874352399,49.5695346832812,11.1169528874651,33350.0135489713,80.7164297846049,55.5260781357463,43.2220064532908,65325.0303365706
"221","KICO","KICO3","KICO3-1",129.457741138705,51.6002452940475,12.4961940979502,30945.0259926576,96.867553223225,44.6769612004557,29.3527386997216,45858.5265945341
"222","KICO","KICO3","KICO3-2",144.369463707637,59.2820988136476,14.5836685622062,43516.1133500476,115.157541924085,49.5435183295609,20.7268142648178,41945.132525343
"223","LAHA","LAHA1","LAHA1-1",77.1399991010179,34.5405337650787,15.450601979855,13834.5153945871,64.917191019521,20.242218495185,14.3548212262995,7295.62891008895
"224","LAHA","LAHA1","LAHA1-2",98.6800519131704,36.9780802965119,10.503105364008,11433.9366327014,69.6246957247681,30.5607736785617,21.9575012529221,15677.9411526635
"225","LAHA","LAHA2","LAHA2-1",119.186267477706,41.1270066057549,20.3996151692831,37478.5603619313,115.398819507498,24.7693999230607,20.7205741247743,22577.0975788017
"226","LAHA","LAHA2","LAHA2-2",121.719500177088,38.4825591800176,9.59877178590295,18608.7634261837,103.073376302159,27.4146024654272,22.0134878608382,19989.995666089
"227","LAHA","LAHA3","LAHA3-1",120.987861589017,37.2529354617944,12.6161150430437,23272.40234887,91.1538625637385,25.4667843559166,12.5780735849836,11824.6351869066
"228","LAHA","LAHA3","LAHA3-2",100.900844949713,32.5266987656261,9.49868842339113,12869.5729065071,86.2543666516539,20.5606705449356,12.4321525761118,9080.28939608087
"229","LEEL","LEEL1","LEEL1-1",54.885667392678,25.7888867262318,6.9760914514598,3491.03872576747,51.3189911405857,23.583974536009,12.1689650400497,5642.7961640423
"230","LEEL","LEEL1","LEEL1-2",42.8331247282642,23.1932509349753,7.75531272004377,2553.79379989299,40.2575760526397,22.3537213725426,8.39110868668094,2918.35348330627
"231","LEEL","LEEL2","LEEL2-1",65.3961022295973,31.429593144981,10.9657586042049,6378.11118993645,63.0195025527423,29.5183184311381,12.956885226232,8323.71040937644
"232","LEEL","LEEL2","LEEL2-2",78.841135987731,41.0890695819387,15.2294217693499,16523.4397023346,73.2674929720562,39.242199607196,16.9030139823455,18667.413275246
"233","LEEL","LEEL3","LEEL3-1",77.3298727328853,37.5187394818066,8.55276163002891,9217.27316522753,70.2915013257924,37.3244835438349,17.4633050835727,16504.4629794394
"234","LEEL","LEEL3","LEEL3-2",63.5467853613021,24.3042335114865,10.8522220453379,5995.46853095808,60.9942537843446,23.0102656139953,14.1536055662193,6694.05484246755
"235","LUCA","LUCA1","LUCA1-1",130.134596134217,63.7006708991329,11.8588200144255,38417.1069536601,111.636979273729,55.096859704543,26.234859874636,58292.6684633452
"236","LUCA","LUCA1","LUCA1-2",114.977967038117,64.0738027558237,21.3363584966813,51738.0362677439,87.1583833230051,57.5396117090838,25.9842736468504,45975.6597089661
"237","LUCA","LUCA2","LUCA2-1",117.330294955806,63.3440981078884,20.8435970197506,54090.133652578,103.828552429231,45.5579710451275,27.3902579295985,50576.1570581854
"238","LUCA","LUCA2","LUCA2-2",113.961115674694,61.0881324458267,14.2692653245418,31624.7481546228,97.8260801356711,55.9501776779183,25.1693080820844,48682.0337185778
"239","LUCA","LUCA3","LUCA3-1",116.433949933801,73.5461505202372,21.9222898520112,64620.6113444595,101.238471764894,53.6757889449315,29.4218879862578,52115.0933790278
"240","LUCA","LUCA3","LUCA3-2",83.2246126806023,54.9912423977562,10.4110428077408,18374.3095560762,66.4970738249315,41.6242261255809,20.6559749693394,20389.5113032259
"241","LUGR","LUGR1","LUGR1-1",108.185090290236,85.8579457493171,29.0483340737471,108790.913375634,102.207798552675,82.5815737425065,23.920715284767,77374.0587337587
"242","LUGR","LUGR1","LUGR1-2",120.221346587431,83.2534375228195,23.5279293520976,87948.8014632876,116.321236962559,73.599118079646,26.1586697537772,82391.6887694185
"243","LUGR","LUGR2","LUGR2-1",131.975976512148,99.26233867116,32.5622314644726,141018.246947099,113.305210345137,91.0038514677327,23.5421639043869,114217.594969673
"244","LUGR","LUGR2","LUGR2-2",124.055434772663,91.0591232904613,37.9945884532442,145579.020306815,124.957543468609,78.7981157751583,19.7886969215821,85618.7986709984
"245","LUGR","LUGR3","LUGR3-1",130.216369409089,103.371513232645,20.5374294388256,127210.413128894,124.660589974859,85.5758516413179,31.2576913189105,136743.202410203
"246","LUGR","LUGR3","LUGR3-2",106.284887447038,87.1253276942546,37.9876655690992,114174.226181672,99.5522345109719,81.7392469068463,22.0112267390759,63694.5303503085
"247","MAAC","MAAC1","MAAC1-1",66.39159522638,21.791927376218,10.6930297475517,4485.97108524188,67.7192436450752,22.5470845477475,11.3429160892567,6204.49244845605
"248","MAAC","MAAC1","MAAC1-2",56.6109956811185,22.2967097817963,7.43359630592215,3942.84971127173,58.8560910727668,21.4881015726662,7.08681657580789,3882.77157323673
"249","MAAC","MAAC1","MAAC1-3",62.3783175122681,18.5121053364805,14.7553092980232,5773.97934696848,60.7440568909893,15.2898958711284,14.4833762776573,5048.5176365552
"250","MAAC","MAAC2","MAAC2-1",68.0920205498161,27.879688723013,14.0529442368212,9249.78402928113,75.2835740617161,25.1791067582512,14.087359993694,11471.8471703104
"251","MAAC","MAAC2","MAAC2-2",55.4035990878217,25.929921733489,15.4756843621848,7042.32834538018,57.84832118336,23.3463851190789,15.4718803953372,6799.47649641765
"252","MAAC","MAAC3","MAAC3-1",87.3560447492938,27.6914067704837,19.0129774799219,16472.9462336396,84.208639550794,26.756403669775,13.6276899567059,13746.0281732532
"253","MAAC","MAAC3","MAAC3-2",60.9050714630639,19.5273777405608,11.6545377966266,4908.37470738457,56.8746141900977,17.9482786257547,9.93821533318662,4599.50189230798
"254","MABR","MABR2","MABR2-1",55.0152441599984,18.9439788209992,6.54152768985517,2476.25612771565,46.201520929096,20.229728889366,13.4103315494353,4123.25768127993
"255","MABR","MABR2","MABR2-2",59.3040113158869,21.6464361017057,6.89155614894475,3646.79806036129,47.0504570351103,18.01220448345,12.7394680889398,4723.26520956954
"256","MABR","MABR3","MABR3-1",60.3556247014747,24.9289517525904,10.0501678269388,5965.22257867151,61.5344207195702,26.2856036738597,3.66114418905166,3002.00613988173
"257","MABR","MABR3","MABR3-2",42.741460976931,26.1374822625074,7.46657165521617,4304.58330443091,42.1927527849721,28.0275924598669,3.35988469953893,1873.23727408759
"258","MAEL","MAEL1","MAEL1-1",86.3591612023302,27.3253329558669,32.508975392414,26611.2375756051,87.7850687466876,17.026908809917,12.7726458832394,9891.50667052466
"259","MAEL","MAEL1","MAEL1-2",58.9737757812864,15.8242487013841,19.6069567941329,6706.51946171537,59.3992582832139,14.386589572558,12.7645411728809,3863.9222557804
"260","MAEL","MAEL2","MAEL2-1",73.5425490729912,24.9443812518127,15.389694264567,11036.4079456089,78.0107302981867,17.1730614613185,11.4955232402452,5112.63640762675
"261","MAEL","MAEL2","MAEL2-2",68.4433941798688,21.0543206282084,11.7495745086502,5755.62310734267,67.7965711981444,16.5687427038778,12.5235977999656,4981.99984417273
"262","MAEL","MAEL3","MAEL3-1",86.6508469563815,25.2817034532724,16.2091643453729,13434.1372552899,88.3938521443694,13.6614570509831,12.1650081865301,6676.72847432451
"263","MAEL","MAEL3","MAEL3-2",84.4311973990167,23.4790519456574,16.7289080374082,11061.6572314656,85.7390771626757,12.32343158829,11.7907585302658,5253.00142088248
"264","MAGU","MAGU1","MAGU1-1",51.3748493396517,31.2370699158487,5.67170783918884,3718.08344150989,49.004804112946,30.6552316514665,14.0376554170269,6007.24321871331
"265","MAGU","MAGU1","MAGU1-2",55.4874873999193,28.0319443269328,12.8551204015407,6861.44664204381,49.65790013027,21.8361873035296,13.362693735312,6672.50302365764
"266","MAGU","MAGU2","MAGU2-1",62.6659852250385,35.8261516730515,10.8192857815901,8623.50437017832,59.7881631085585,34.9607019186986,13.4464299733812,12828.115137555
"267","MAGU","MAGU2","MAGU2-2",43.2707739243953,25.604097530936,6.02698456407497,2583.49285937974,35.9356763614677,26.221148088973,16.1222110286628,4856.76718881134
"268","MAGU","MAGU3","MAGU3-1",39.0664819724358,25.1241666429373,6.77908396309554,2359.27532157731,34.1682744353357,24.8510876267531,11.0161418042547,3783.63470919214
"269","MAGU","MAGU3","MAGU3-2",45.2165533020772,27.0071224295951,6.34001487935174,2975.49494925193,43.9866449572536,22.8211414454784,9.47408906355121,4191.86037340268
"270","MIAL","MIAL1","MIAL1-1",109.576893950228,48.1527117321115,8.44643883901387,18572.8903996928,78.0307630866436,36.0659129546105,21.1078961036204,17146.1447260641
"271","MIAL","MIAL1","MIAL1-2",131.275750423452,60.8600677707425,19.7217735374538,54032.2545560555,93.1950716985044,53.3067318934898,42.5439501443282,57669.6021359202
"272","MIAL","MIAL2","MIAL2-1",107.645927181728,49.9834227831362,11.318801566696,27435.3956982798,108.173698300097,23.3844080636092,19.6519333395601,17764.4307283641
"273","MIAL","MIAL2","MIAL2-2",88.9210923027596,45.595959040273,14.7309358222895,18494.7783858021,83.3894024147495,33.9687984854649,19.7791969342106,18254.5453116534
"274","MIAL","MIAL3","MIAL3-2",88.5167188799927,45.744408125694,9.38805251190883,14883.4813861054,83.2230186126708,36.613131298145,13.1624694216347,15297.0348522532
"275","MILI","MILI1","MILI1-1",79.1007903145095,37.7753587645577,8.06581797996875,9280.34674497197,62.6378869637979,25.8617478850499,10.9868159613664,8692.55591581286
"276","MILI","MILI1","MILI1-2",57.5283545605466,30.6867775210474,8.2696630829131,5902.20244116643,51.7703188978388,17.604802860637,10.1391323778869,3516.1031210918
"277","MILI","MILI2","MILI2-1",57.073171943314,22.4250438945744,10.6472459519284,5267.56901613776,56.0615538842227,24.5424029628605,9.72797912067973,5641.61746900655
"278","MILI","MILI3","MILI3-1",69.1966577418958,31.7792918968034,7.26205078431607,5878.76772046364,59.0077088944995,28.2004153731952,16.5648789435,9191.75434165798
"279","MILI","MILI3","MILI3-2",48.6291940271453,20.1081122586286,4.32236360469957,1961.95103435546,38.6782504904669,16.6741316826958,7.81581797480719,2139.87454274625
"280","MISE","MISE1","MISE1-1",115.533195092843,34.1804194309161,38.063455832636,30976.7464636998,88.3480023506177,32.9050046104857,10.8643582355418,10166.0622204435
"281","MISE","MISE1","MISE1-2",84.2125432177989,34.0486616141057,13.5992833941661,12573.0566133025,86.5448288023038,28.1415193546042,7.34846379982005,7644.80442714355
"282","MISE","MISE2","MISE2-1",129.914871265169,33.6915903537885,11.9353447358626,15470.1612081844,95.0580597880375,26.0963639145276,14.1731523386347,11476.9914188753
"283","MISE","MISE2","MISE2-2",116.369811727567,35.8818186501897,14.8095076071022,17537.2656995266,95.1792983172143,31.1415454109264,15.9520543752147,17071.9717529592
"284","MISE","MISE3","MISE3-1",74.5675223606386,22.1479079555944,12.8808234022349,6015.17413868499,65.465403615564,18.3514381754712,6.58860002233875,3448.21877491959
"285","MISE","MISE3","MISE3-2",85.9351053263589,26.8637425056812,19.0073269186311,12063.919339132,74.7798141857218,24.2465166586077,6.233203319047,5402.78955911663
"286","MYFA","MYFA1","MYFA1-1",50.5501605119963,14.321989671016,3.80648775504166,1126.9408663305,38.9063264747376,21.8389684731044,12.9129644210501,3754.47664077224
"287","MYFA","MYFA2","MYFA2-1",57.9529658155915,18.7883484405577,8.56407073933063,3749.52086553853,44.7051754625091,16.4978276018157,9.26448450771017,2866.72167492569
"288","MYFA","MYFA2","MYFA2-2",59.6959106674437,15.5212317370406,5.2110431126681,1824.03034648924,54.6133048535636,13.0317866927504,8.99143601808373,2175.15963947316
"289","MYFA","MYFA3","MYFA3-1",52.6903838152567,20.8347680202879,8.06224698896343,3315.72133416359,52.0063469612409,15.7399569226916,7.78130649381593,2481.80576246569
"290","MYFA","MYFA3","MYFA3-2",49.9918633724775,19.1958813470073,8.33172531602757,2913.5520145741,46.5901257746684,18.4646557025934,7.97693881755786,2710.08824784583
"291","MYFE","MYFE1","MYFE1-1",110.404039805975,30.1111281491003,12.7267868319337,13643.4358327714,106.864621098295,30.7813143883446,11.2492521555198,13339.0566239678
"292","MYFE","MYFE1","MYFE1-2",106.195945405504,29.7902217671299,8.20350938234534,8618.39793050135,97.5053027917852,24.8856892020333,9.08089952464949,8507.76145178117
"293","MYFE","MYFE2","MYFE2-1",95.2082706202578,26.9285621173837,9.46780152216853,7459.34694789685,82.0456282248755,25.2630462854317,15.7944992222394,10864.0934704764
"294","MYFE","MYFE2","MYFE2-2",69.4495892360472,22.3744801984397,7.38826403757724,4171.81854099239,55.3876182436712,22.7897811460698,10.8472321152151,4478.94339350399
"295","MYFE","MYFE3","MYFE3-1",113.764363460757,30.2977686674204,9.68972297115021,12646.6860874584,88.7646788484,39.6566723145274,28.9444186971627,28612.5605147641
"296","MYFE","MYFE3","MYFE3-2",120.912397403535,35.4196598203378,8.89000297890376,16666.2837807598,101.853132236634,33.9076619067897,25.6430522268425,28493.9752331347
"297","MYGU","MYGU1","MYGU1-1",101.564414602191,62.4703568820931,19.9452528757868,49217.9954223759,102.416890585315,35.9199979882903,20.5020852145867,28411.130555396
"298","MYGU","MYGU1","MYGU1-2",116.297325107441,71.7570189050611,19.9994635242487,63775.196850416,111.020035615157,44.9011575184413,30.6236298621785,46964.652143354
"299","MYGU","MYGU2","MYGU2-1",96.7480042511397,57.7919843549105,16.3098109127177,28840.8707537024,81.7028181049083,56.9710053342971,27.9959084963868,43948.3670851183
"300","MYGU","MYGU2","MYGU2-2",91.3771914104041,42.3081959970805,11.0578240805816,18270.3929962044,84.4578757078788,40.243593216295,15.2045981674055,17659.2812471214
"301","MYGU","MYGU3","MYGU3-1",80.5531272787009,36.2195749779837,8.56508426819059,9048.71211121574,76.645183673027,21.2919880000235,12.6215257484208,6814.0278192328
"302","MYGU","MYGU3","MYGU3-2",70.0671271133013,32.5366868520626,5.22895699170702,4791.18649180353,69.423509281183,18.4857145624258,11.283203123254,5345.91004483854
"303","MYLI","MYLI1","MYLI1-1",84.4905772803499,31.9886866353611,13.7653404396614,11609.770508781,134.044514135416,56.3472568586367,23.1003890758352,69188.9417694507
"304","MYLI","MYLI2","MYLI2-1",104.945632909855,30.4755975947481,18.6153886047432,20448.4903309817,102.443560800421,34.7807817486427,25.6103004529282,34310.9830768372
"305","MYLI","MYLI2","MYLI2-2",114.558195530271,27.5095471065873,10.0406554871525,10209.1948839319,107.94350372082,29.8208829317523,27.1177388273237,24426.0419424939
"306","MYLI","MYLI3","MYLI3-1",121.643165527377,38.3885759707204,36.961883168902,59742.4614297259,106.312386596226,36.0999571703847,26.3494530858002,45304.9605189796
"307","MYLI","MYLI3","MYLI3-2",123.953310880833,36.6328009570001,21.1151253727843,31627.3625013185,127.192397977312,32.6801611316571,16.1086799704039,25828.6541055405
"308","MYMU","MYMU1","MYMU1-1",53.873159274141,23.203784824468,8.91327732098425,3876.50474219694,34.8489218950619,18.7161875158046,23.8846577717406,5124.62058772375
"309","MYMU","MYMU1","MYMU1-2",46.3783301064333,23.133158523591,7.36704157118151,2757.10649428897,39.0062987919028,20.8530085902145,12.5386897880404,3393.55783457369
"310","MYMU","MYMU2","MYMU2-1",63.0150319543166,29.7147666339668,9.10722789597309,6388.93601686974,55.8859915649144,28.6191027038608,13.4126746178504,8869.02041084575
"311","MYMU","MYMU2","MYMU2-2",49.2365074908633,27.7559539209471,8.28021721967654,3633.5521502966,47.5974562010482,28.5559659610163,12.2941827743503,6111.8144833798
"312","MYMU","MYMU3","MYMU3-1",48.8081201674846,32.702896492318,8.11321603692102,4502.22599065285,46.9047412382921,33.821760084872,11.6046979033748,6431.98817122144
"313","MYMU","MYMU3","MYMU3-2",51.3309768512836,27.9851276289546,9.65709058808509,4848.32262844196,48.8295933545948,27.7729993770938,10.7642223856308,5152.40464170757
"314","MYTO","MYTO1","MYTO1-1",69.544002543498,29.9307646053048,14.276346851242,9338.23436891226,57.9700949451058,25.9067059264364,17.6545605169616,11226.9545131188
"315","MYTO","MYTO1","MYTO1-2",97.1684872529303,45.7337579131353,21.3846231827736,28462.483888673,85.25131097021,25.832486055124,18.8429863490631,18179.0489914492
"316","MYTO","MYTO2","MYTO2-1",94.004943252374,38.3033804587333,11.4755985888909,14081.0919267671,81.8836816993033,38.4692218202827,26.9945839227433,25688.3121649627
"317","MYTO","MYTO2","MYTO2-2",NA,NA,NA,NA,82.2898710611695,45.8498881753179,27.4696302674483,35044.0359931388
"318","MYTO","MYTO3","MYTO3-1",82.5258763402552,41.8280522318135,18.2726663181363,20928.4701481787,77.3592785416783,39.0828965237104,15.0055816232863,19772.7376455643
"319","MYTO","MYTO3","MYTO3-2",89.3889298187054,41.7388613240414,17.0632326305389,22498.0485407202,87.9949511788458,40.8236870895342,12.7580007324216,19523.8463899441
"320","MYUM","MYUM1","MYUM1-1",84.4065180258752,31.5296696720551,10.6589000085149,9614.80960295925,86.0183599466291,30.53253982749,14.001057222989,12979.6097288416
"321","MYUM","MYUM1","MYUM1-2",84.2138418751411,29.7632178222686,9.77481702851311,8620.08962432525,83.5231717735156,27.8476696739973,11.5690705399405,8049.46127444612
"322","MYUM","MYUM2","MYUM2-1",144.90029279806,65.5797906923608,47.6548372946696,148837.113457763,149.396491195293,60.3629815741168,25.8282547339962,76576.2883514571
"323","MYUM","MYUM2","MYUM2-2",123.945255180837,41.3452400149063,11.6072774853567,20592.1727386462,118.586738741362,40.0358891645571,10.010587681425,17308.0932688926
"324","MYUM","MYUM3","MYUM3-1",120.951406181647,46.2617323460248,17.7726719864143,27017.5764745655,111.557156800224,27.0497853498123,21.1335567089437,21846.390771004
"325","MYUM","MYUM3","MYUM3-2",145.495892666033,58.3134365048199,24.9517212102399,58483.2597815386,139.497411438559,47.4174670616585,20.9247576031567,44877.2099084592
"326","NECU","NECU1","NECU1-1",162.43270612959,38.6677499889879,16.5837266052862,43192.4360808967,140.820663747361,24.547452996458,17.2751430682087,21571.4396877067
"327","NECU","NECU1","NECU1-2",157.046225973232,36.0953153311638,22.2420822341591,42999.7551908761,145.585471560265,18.3714839752529,13.0958873413987,15679.5302822755
"328","NECU","NECU2","NECU2-1",169.726152901922,42.6619221294772,16.4175722542597,38538.8837516512,117.56482451166,35.8454315085567,21.2837557367391,32019.1577789028
"329","NECU","NECU2","NECU2-2",NA,NA,NA,NA,132.441606369199,33.0592136892235,21.6263900575384,33667.2186780134
"330","NECU","NECU3","NECU3-2",160.114717603368,38.3682211113007,30.7870637257021,68631.3475332909,150.448470900957,20.9834925587866,14.0101353222674,17949.8729107203
"331","OCCO","OCCO1","OCCO1-1",97.5326755183615,27.100254749053,22.555448498391,18762.2646954672,85.1305060232324,22.67015093649,18.3486861338072,11699.466148968
"332","OCCO","OCCO1","OCCO1-2",88.652666927934,29.2188415981213,10.0825522845868,9573.31336153981,77.9175422781793,27.3165969160246,9.79379313636615,8371.30657855699
